rating,date,item_id,parsed_date,text_akhir,label
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078137,kualitas bahan bagus boxnya sobek apa-apa,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078164,produk asli sesuai deskripsi terima kasih juragan sukses lapaknya,positive
bintang 4,2 bulan lalu,13,2025-03-30 14:41:33.078189,pengemasannya rada aman untung barang aman produknya dipake,positive
bintang 3,10 bulan lalu,13,2024-07-30 14:41:33.078214,oke kaget pas buka modelan kardus maskernya terlipat terkesan dijual terpisah kardus isinya time dibenahi mengemaskan,neutral
bintang 5,3 minggu lalu,13,2025-05-09 14:41:33.078240,barangnya sesuai deskripsi dipacking aman sesuai pesanan mantoll,positive
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.078251,maskernya bagus bahannya enakharga murahpengiriman cepat order selasasampai kamisudah kotak rangkai masker,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078280,produknya bagus talinya lentur sakit telinga dipakai seller ramah gercep recommended,neutral
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.078306,maksernya nyaman dipakai tebal,positive
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.078331,sesuai deskripsi halus bahannya,neutral
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.078357,harga bagus kualitas diragukan packing respon penjual cepat,positive
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.078383,lentur talinya semoga bikin sakit telinga bahannya tebal,neutral
bintang 2,2 bulan lalu,13,2025-03-30 14:41:33.078408,isi maskernya didalam box plastik tipis pack maskernya bolong kotor maskernya boxnya lecek pas dilipat pas pingirnya,negative
bintang 5,11 bulan lalu,13,2024-06-30 14:41:33.078433,sip kegiatan sehari biar gampang sakit pakai masker jarang kena flu,negative
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.078458,x beli bahannya tebal pakenya nyaman terimakasih seller tokopedia,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078483,repeat order sesuai pengiriman sat set,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078508,maskernya enak dipakai aman kotaknya terpisah,neutral
bintang 4,9 bulan lalu,13,2024-08-30 14:41:33.078533,berbau bersih kemasan mantap oke bahan b,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.078559,kualitas bagus cepat,positive
bintang 5,3 bulan lalu,13,2025-02-28 14:41:33.078585,sesuai deskripsi packing rapi oke,neutral
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.078611,stok lumayan bahan bagus cepat,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078636,cocok bagus respon cepatt langganan trimakasih semoga bagus,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078662,kali repeat order puas pesanan orang tua cocok tipe maskernya semoga kualitasnya diperhatikan biar pembelian te,neutral
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.078687,putih bersih sesuai iklan kiriman cepat murah mantap dipakainya terima kasih seller,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078712,packing bagus cepat brgnya oke banget,positive
bintang 5,5 bulan lalu,13,2024-12-30 14:41:33.078737,kedatangan barang sesuai proses cepat terima kasih,positive
bintang 5,6 bulan lalu,13,2024-11-30 14:41:33.078763,penjual responnya cepat cepat,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.078788,produk sesuai bagus cepat,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.078812,maskernya nyampenya cepat bingit lacak nyampe kurirnya the flash,neutral
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.078837,pengiriman packing produk sesuai,positive
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.078862,cepat harga oke produk oke thank you,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.078888,dipisahiin box isinya packaging aman kirim cepat tengkyu,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.078913,mantap box dirakit,positive
bintang 5,2 minggu lalu,13,2025-05-16 14:41:33.078938,sesuai deskripsi pembelian x bagus,neutral
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.078950,mantap maskernya enak dipakai sehari,positive
bintang 4,9 bulan lalu,13,2024-08-30 14:41:33.078979,disuruh bikin prakarya melipat dus mandiri,negative
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.079005,masker tersegel plastik,neutral
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.079030,sesuai kebutuhan daily activity terima kasih,positive
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.079055,maskernya mulut mencegah penyakit,negative
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.079080,sesuai orderan kiriman cepat terima kasih seller,positive
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.079105,mengecewakan terimakasih,neutral
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.079131,semoga bunga bikin harimu,neutral
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.079156,cepat berulang kali repurchase hitam,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079181,cepat masker enak dipakainya,positive
bintang 5,3 bulan lalu,13,2025-02-28 14:41:33.079206,cepat harga sesuai,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079232,bahannya nyaman ukurannya pas wajah anak pengiriman,positive
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.079257,mantab maskernya tebal medis,positive
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.079282,terima kasih barangnya kali beli barang kualitasnya berbeda kali beli ag,positive
bintang 5,5 bulan lalu,13,2024-12-30 14:41:33.079307,bagus cepat tebal cocok daily,positive
bintang 5,6 bulan lalu,13,2024-11-30 14:41:33.079332,kualitas bagus dianya packing rapih cepat rekomended seller,positive
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.079357,bagus beli recommended,positive
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.079381,mantap master tebal cocok harga sesuai kualitas,positive
bintang 5,4 bulan lalu,13,2025-01-30 14:41:33.079407,cepat masker nyaman dipakai safety,positive
bintang 5,5 bulan lalu,13,2024-12-30 14:41:33.079432,udah beli dr x tali kuat gampang lepas,neutral
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.079457,barang bagus cocok dipakai sesuai dg deskripsi,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079482,seller responsif barang,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079506,terima kasih sesuai bahannya bagus_banget,positive
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.079531,bagus kualitas maskernya harga terjangkau thank you,positive
bintang 4,1 bulan lalu,13,2025-04-30 14:41:33.079556,beli transaksi beli anehnya kualitasnya beda barang tipis,positive
bintang 4,11 bulan lalu,13,2024-06-30 14:41:33.079582,barang sesuai penawaran pengiriman bermasalah,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079607,bagus kecewa keberapa kali beli pokoknya terimakasih,positive
bintang 4,9 bulan lalu,13,2024-08-30 14:41:33.079633,maskernya bau duckbill,neutral
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.079658,proses kiriman cepat packing rapih produk sesuai deskripsi,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.079683,oke banget kualitasnya harga terjangkau,positive
bintang 4,8 bulan lalu,13,2024-09-30 14:41:33.079708,kali beli setebal klik beli barang kecuali cari etalase salah,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079733,bagussswort it dibeli kecewa pokoknya,neutral
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.079758,barangnya sesuai gambarnya,positive
bintang 4,1 minggu lalu,13,2025-05-23 14:41:33.079783,barangnya oke harga murah cepat,positive
bintang 2,2 bulan lalu,13,2025-03-30 14:41:33.079795,beli online kali beli barang kemasan produknya dipakai alas diluar produk box fungsinya melindungi produk debu,positive
bintang 5,11 bulan lalu,13,2024-06-30 14:41:33.079839,bahan tebal nyaman,positive
bintang 5,11 bulan lalu,13,2024-06-30 14:41:33.079866,masker lebar karet nyaman lentur,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079892,sesuai keterangan pesanan cepat terima kasih,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.079917,pengiriman on time bagus,neutral
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.079942,sesuai deskripsi terbungkus plastik,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.079968,amandari debu ojek,neutral
bintang 5,3 minggu lalu,13,2025-05-09 14:41:33.079993,cepat respon oke,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.080005,diterima pengiriman cepat,positive
bintang 5,5 bulan lalu,13,2024-12-30 14:41:33.080034,langganan beli masker mantap,positive
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.080060,cepat terima kasih seller,positive
bintang 2,10 bulan lalu,13,2024-07-30 14:41:33.080086,kasih bintang pembeli packing bagus,positive
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.080112,bagus sesuai harga,positive
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.080137,bagus,neutral
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.080163,keren kerennnnnnnnmmnnnnnnnn kerenkeren kerennnnnnnnmmnnnnnnnn keren,neutral
bintang 5,12 bulan lalu,13,2024-05-30 14:41:33.080188,cepat,positive
bintang 5,6 bulan lalu,13,2024-11-30 14:41:33.080217,langganan disinu,positive
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.080243,cakep,positive
bintang 5,5 bulan lalu,13,2024-12-30 14:41:33.080268,okayyy memuaskan,neutral
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.080294,respon oke cepat,positive
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.080319,service terima kshhhhhh,neutral
bintang 5,3 bulan lalu,13,2025-02-28 14:41:33.080343,mantaf ganbarang sdh,neutral
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.080368,maskernya bagus tebal,positive
bintang 5,3 bulan lalu,13,2025-02-28 14:41:33.080393,bagus sesuai ekspektasi,positive
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.080418,pesanan sesuai terima kasih,positive
bintang 5,11 bulan lalu,13,2024-06-30 14:41:33.080444,bagus murah,positive
bintang 3,9 bulan lalu,13,2024-08-30 14:41:33.080469,maskernya bau,neutral
bintang 5,2 bulan lalu,13,2025-03-30 14:41:33.080495,bagus sesuai pesanan,positive
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.080569,cepat bagus,positive
bintang 3,7 bulan lalu,13,2024-10-30 14:41:33.080594,map,neutral
bintang 5,11 bulan lalu,13,2024-06-30 14:41:33.080619,,neutral
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.080644,beli langganan,positive
bintang 5,3 bulan lalu,13,2025-02-28 14:41:33.080669,terima kasih kak,positive
bintang 5,6 bulan lalu,13,2024-11-30 14:41:33.080694,cepat,positive
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.080720,sesuai,positive
bintang 5,11 bulan lalu,13,2024-06-30 14:41:33.080745,udah langganan oke,positive
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.080770,bagus,neutral
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.080795,bagus,neutral
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.080820,oke,neutral
bintang 5,9 bulan lalu,13,2024-08-30 14:41:33.080845,teball,neutral
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.080870,mantap,positive
bintang 5,10 bulan lalu,13,2024-07-30 14:41:33.080896,mantap,positive
bintang 5,1 bulan lalu,13,2025-04-30 14:41:33.080920,oke,neutral
bintang 5,11 bulan lalu,13,2024-06-30 14:41:33.080945,kurir,neutral
bintang 5,1 minggu lalu,13,2025-05-23 14:41:33.080995,,neutral
bintang 5,3 bulan lalu,13,2025-02-28 14:41:33.081007,,neutral
bintang 5,3 bulan lalu,13,2025-02-28 14:41:33.081036,,neutral
bintang 5,5 bulan lalu,13,2024-12-30 14:41:33.081063,,neutral
bintang 5,5 bulan lalu,13,2024-12-30 14:41:33.081089,,neutral
bintang 5,8 bulan lalu,13,2024-09-30 14:41:33.081115,,neutral
bintang 3,1 bulan lalu,13,2025-04-30 14:41:33.081140,mantip,neutral
bintang 5,7 bulan lalu,13,2024-10-30 14:41:33.081165,naaaa,neutral
bintang 5,10 bulan lalu,23,2024-07-30 14:41:33.081191,cepat sampainya exp seller membantu makasihsukses,neutral
bintang 5,6 bulan lalu,23,2024-11-30 14:41:33.081216,seller ramah obat asli exp date packing oke bagus,positive
bintang 5,2 bulan lalu,23,2025-03-30 14:41:33.081242,nice pengiriman super fast jakarta tangerang nelco asli terima kasih,positive
bintang 5,2 bulan lalu,23,2025-03-30 14:41:33.081267,packing rapih double packing bubble wrap produk aman terima kasih seller,positive
bintang 5,3 minggu lalu,23,2025-05-09 14:41:33.081292,cocok banget batuk pilek pengiriman expres thans,neutral
bintang 5,2 bulan lalu,23,2025-03-30 14:41:33.081337,mantap amanah order pesanan sesuai spesifikasi gambar diiklankan packingnya rapih terima kasih seller tokopedia,positive
bintang 5,2 minggu lalu,23,2025-05-16 14:41:33.081387,harga murah,positive
bintang 5,8 bulan lalu,23,2024-09-30 14:41:33.081398,kirim kerabat sdh diterima dengaik terima kasih juragan courier,neutral
bintang 5,6 bulan lalu,23,2024-11-30 14:41:33.081429,mantab,neutral
bintang 5,11 bulan lalu,25,2024-06-30 14:41:33.081456,aksesorisnya keren presisi produk asli barang sesuai deskripsi produk berfungsi handgrip stabil packaging aman bagus solusi mogok dijalan produ,positive
bintang 5,5 bulan lalu,25,2024-12-30 14:41:33.081483,sesuai gambar deskripsi packing aman rapih produk asli bagus cepat sellernya c,positive
bintang 5,8 bulan lalu,25,2024-09-30 14:41:33.081721,barang selamat sesuai bersih terima kasih,positive
bintang 5,7 bulan lalu,25,2024-10-30 14:41:33.081773,sesuai gambar deskripsi packing aman rapih produk asli bagus cepat sellernya c,positive
bintang 5,7 bulan lalu,25,2024-10-30 14:41:33.081807,sesuai gambar deskripsi packing aman rapih produk asli bagus cepat sellernya c,positive
bintang 5,11 bulan lalu,25,2024-06-30 14:41:33.081839,pesanan smpe sesuai deskripsi respon cepat harga bersahabat packing aman terimakasih,positive
bintang 5,8 bulan lalu,25,2024-09-30 14:41:33.081868,barang sesuai pesanan fast respon cepat packing rapi recomended seller order terimakasih dibantu bosku,positive
bintang 5,6 bulan lalu,25,2024-11-30 14:41:33.081895,bagus sesuai pesanan proses cepat moga bermanfaat,positive
bintang 5,7 bulan lalu,25,2024-10-30 14:41:33.081922,alkhamdulillah tokonya amanah langganan mah mantulll,positive
bintang 5,1 bulan lalu,25,2025-04-30 14:41:33.081948,alhamdulillah sdh dg amanselamat proses positivebaik toko gesit memproses produk bagusbaik bersih lengkap expired date,positive
bintang 5,4 minggu lalu,25,2025-05-02 14:41:33.081974,alhamdulillah sdh dg amanselamat proses positivebaik toko gesit memproses sblmnya produk bagusbaik bersih lengkap,positive
bintang 2,9 bulan lalu,25,2024-08-30 14:41:33.081992,pesan berdahak dkirim berdahak,neutral
bintang 5,6 bulan lalu,25,2024-11-30 14:41:33.082023,asli expired,neutral
bintang 3,5 bulan lalu,25,2024-12-30 14:41:33.082051,kurir gercep paket mundur,positive
bintang 5,9 bulan lalu,16,2024-08-30 14:41:33.082077,beli kali maskerny nyaman nyaman kurirny kasih barangny lempar respon panggil terima kasih,positive
bintang 5,2 bulan lalu,16,2025-03-30 14:41:33.082103,karet pengikatnya keras kaku,neutral
bintang 5,6 bulan lalu,16,2024-11-30 14:41:33.082128,harga masker terjangkau pemakaian sehari nyaman sakit telinga pembelian ketiga thank you,positive
bintang 5,10 bulan lalu,16,2024-07-30 14:41:33.082154,barang diterima penjualnya ramah respon cepat asli terima kasih,positive
bintang 5,10 bulan lalu,16,2024-07-30 14:41:33.082179,cepat packaging rapi respon seller cepat,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082204,desainnya oke banget rapat bikin engap thank seller,positive
bintang 5,2 bulan lalu,16,2025-03-30 14:41:33.082228,barangnya oke respon pengirimannya cepat,positive
bintang 5,1 bulan lalu,16,2025-04-30 14:41:33.082253,barang sesuai gambar deskripsi cepat packing rapi aman thankss,positive
bintang 5,10 bulan lalu,16,2024-07-30 14:41:33.082278,good seller barangbsesuai deskripsi packing super aman recomended seller,positive
bintang 5,2 bulan lalu,16,2025-03-30 14:41:33.082302,cepat barang rusak salah klik warna niatnya beli warna hitam klik putih,negative
bintang 5,6 bulan lalu,16,2024-11-30 14:41:33.082326,produk bagus harga menguntungkan pengiriman standard,positive
bintang 5,7 bulan lalu,16,2024-10-30 14:41:33.082350,nyaman bahannya tebal ukuran pas wajah,positive
bintang 5,4 bulan lalu,16,2025-01-30 14:41:33.082374,terima kasih bagus asli dsign nyaman rekomendasi seller,positive
bintang 5,6 bulan lalu,16,2024-11-30 14:41:33.082398,bahannya bagus nyaman dipakai model warna sesuai deskripsi,positive
bintang 5,4 bulan lalu,16,2025-01-30 14:41:33.082422,banget rumah pakai masker nyaman dipake tebal desainnya modis overall googld naiseeeuuu,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082446,produk asli sesuai pesanan diterima harga relatif terjangkau packing aman respon penjual cepat kirim terimakasih,positive
bintang 5,10 bulan lalu,16,2024-07-30 14:41:33.082471,kualitas bagus ukuran sesuai nyaman dipakai,positive
bintang 5,4 bulan lalu,16,2025-01-30 14:41:33.082496,sellernya ramah menunda nunda pengiriman kualitas produk bagus,positive
bintang 5,1 bulan lalu,16,2025-04-30 14:41:33.082521,cocok banget masker ketebalan pas bentuk sesuai tali karet panjangnya pas harga murce,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082548,produk bagus sesuai deskripsi respon delivery cepat,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082573,beli maskernya bagus warnanya soft sesuai foto dipake nyaman terima kasih tokped voucher diskonnya beli rb,positive
bintang 5,4 bulan lalu,16,2025-01-30 14:41:33.082597,mengecewakan bagus pengiriman respon seller cepat,positive
bintang 5,3 bulan lalu,16,2025-02-28 14:41:33.082623,kualitas masker bowin oke banget uda kali beli pilihan warna nyaman dipakai toko sigap cepat proses barang cepat,positive
bintang 5,6 bulan lalu,16,2024-11-30 14:41:33.082649,bagus pengiriman respon seller cepat,positive
bintang 5,8 bulan lalu,16,2024-09-30 14:41:33.082673,good product good seller packaging produk bowin keren,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082698,terima kasih bonusnya produk bagus pakai respon seller cepat,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082723,barang selamat aman berfungsi bagus,positive
bintang 5,1 bulan lalu,16,2025-04-30 14:41:33.082748,maskernya keren bahannya oke hrganya terjangkau mantap pkknya,positive
bintang 5,5 bulan lalu,16,2024-12-30 14:41:33.082773,kualitas bagus cepat harganya reasonable terima kasih seller,positive
bintang 5,2 hari lalu,16,2025-05-28 14:41:33.082797,sesuai deskripsi seller gercep packing pengiriman,neutral
bintang 5,8 bulan lalu,16,2024-09-30 14:41:33.082810,fast response pengiriman cepat terima kasih,positive
bintang 5,7 bulan lalu,16,2024-10-30 14:41:33.082840,barang sesuai pesanan pengiriman cepat semoga bermanfaat,positive
bintang 5,12 bulan lalu,16,2024-05-30 14:41:33.082866,terimakasih pelayanan kwalitas produk terbaik customer puas berbelanja toko,positive
bintang 5,4 bulan lalu,16,2025-01-30 14:41:33.082894,murah berkualitas pelayanan cepat mantap,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082919,overall is oke cocok order warna beda,neutral
bintang 5,10 bulan lalu,16,2024-07-30 14:41:33.082944,barang cepat bagus sesuai deskripsi,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.082968,cepat packaging rapih hadiah hand sanitizer,positive
bintang 3,9 bulan lalu,16,2024-08-30 14:41:33.082992,pesen putih hitam abu pengiriman putih sm hitam packaging emg bagus,negative
bintang 5,3 bulan lalu,16,2025-02-28 14:41:33.083016,maskernya bagus saran packingnya,neutral
bintang 5,1 bulan lalu,16,2025-04-30 14:41:33.083040,mantap sesuai pesanan proses pengiriman cepatmakasih,positive
bintang 5,8 bulan lalu,16,2024-09-30 14:41:33.083064,cepat sesuai pesanan packing aman kemarin kurir salah drop barang,positive
bintang 5,11 bulan lalu,16,2024-06-30 14:41:33.083087,barang dg kemasan rapih rusak terima kasih kurir yoko tokped,neutral
bintang 5,3 bulan lalu,16,2025-02-28 14:41:33.083111,bolak beli mari cocok murah,positive
bintang 5,1 hari lalu,16,2025-05-29 14:41:33.083135,cepat sesuai bowin masker kenyamanan kualitas terbaik,positive
bintang 5,9 bulan lalu,16,2024-08-30 14:41:33.083147,masker ternyaman harga terjangkau pokoknya masker warna putih wajib dibeli,negative
bintang 3,3 bulan lalu,16,2025-02-28 14:41:33.083175,tali karet melar beli masker bowin melar melar masker masker bungkus melar semu,neutral
