rating,date,item_id,parsed_date,text_akhir,label
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.356263,terima kasih barang bagus kontrol kmn pergi bocil,positive
bintang 5,1 bulan lalu,13,2025-05-01 10:55:59.356288,bagus ajh minggu po ngeuh terimakasih bang kurir langgan baikramah,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356313,paketx smpai alhamdulillahg cemas bawa bocil sholat jamaah,neutral
bintang 5,3 bulan lalu,13,2025-03-01 10:55:59.356339,sesuai pesan warna cinta,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356364,nice bngd fikir tdak loc eh rupa sukaaa,positive
bintang 5,2 minggu lalu,13,2025-05-18 10:55:59.356389,alhamdulillah sesuai pesan mantap mksh,positive
bintang 5,6 bulan lalu,13,2024-12-01 10:55:59.356409,hadap balita aktif wkwkwk terima kasih,positive
bintang 5,9 bulan lalu,13,2024-09-01 10:55:59.356439,bagus kualitas oke,positive
bintang 5,8 bulan lalu,13,2024-10-01 10:55:59.356466,bagus_banget sesuai gmbar,positive
bintang 5,8 bulan lalu,13,2024-10-01 10:55:59.356501,lucuuu kirim cepat ramai,positive
bintang 1,2 bulan lalu,13,2025-04-01 10:55:59.356527,beli m kasih m parah amanah banget,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356560,bagus nama suka informasi sm mantan pls ar kangen,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356593,bagus kecewa,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356619,alhamdulillah paket uda coba mudah bagus awet,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356644,sesuai gambaralhamdullillah pesan darat,neutral
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.356670,bagus terimakasih pengriiman cepat,positive
bintang 5,8 bulan lalu,13,2024-10-01 10:55:59.356695,barang sesuai deskripsi,neutral
bintang 5,5 bulan lalu,13,2025-01-01 10:55:59.356721,manto taraweh bawa anak,negative
bintang 5,3 minggu lalu,13,2025-05-11 10:55:59.356759,barang udah sesuai pesan terimakasih,positive
bintang 1,3 minggu lalu,13,2025-05-11 10:55:59.356772,pesan warna hijau warna pink anak cowo begimana,neutral
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.356781,bagus sangt manfaat mall,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356811,real pick,neutral
bintang 4,2 bulan lalu,13,2025-04-01 10:55:59.356839,pendek,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356865,bagus_banget,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356891,bagus,neutral
bintang 2,2 bulan lalu,13,2025-04-01 10:55:59.356918,kecewa pesan m kirim m,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356944,keren mantap,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356970,alhamdulillah sdh ukuran m,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.356995,bagus good,positive
bintang 5,6 bulan lalu,13,2024-12-01 10:55:59.357020,cocok sesuai,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357046,pink hijau,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357071,bagus sesuai pesan,positive
bintang 4,2 bulan lalu,13,2025-04-01 10:55:59.357187,pendek,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357224,desain cantik banget,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357249,desain bagus,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357274,semogga manfaat,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357299,bagus,neutral
bintang 5,9 bulan lalu,13,2024-09-01 10:55:59.357324,bagus_banget,positive
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.357349,bagus kirim,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357375,trimakasih kak paket q bagus bangeeeet anak q suka trimakasih bang kurir,positive
bintang 4,9 bulan lalu,13,2024-09-01 10:55:59.357400,sesuai,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357425,bagus,neutral
bintang 4,2 bulan lalu,13,2025-04-01 10:55:59.357451,bagus,neutral
bintang 5,5 bulan lalu,13,2025-01-01 10:55:59.357477,bagus,neutral
bintang 5,5 bulan lalu,13,2025-01-01 10:55:59.357502,bagus,neutral
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.357527,bagus,neutral
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.357552,,neutral
bintang 5,3 bulan lalu,13,2025-03-01 10:55:59.357577,nice one,positive
bintang 5,3 bulan lalu,13,2025-03-01 10:55:59.357602,useful,neutral
bintang 3,9 bulan lalu,13,2024-09-01 10:55:59.357627,bagus,neutral
bintang 4,7 bulan lalu,13,2024-11-01 10:55:59.357652,mantap,positive
bintang 4,2 bulan lalu,13,2025-04-01 10:55:59.357677,good,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357702,good,positive
bintang 4,2 bulan lalu,13,2025-04-01 10:55:59.357726,moga anak ngereog,neutral
bintang 5,3 bulan lalu,13,2025-03-01 10:55:59.357751,bagus bngt,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.357776,amazing,neutral
bintang 5,8 bulan lalu,13,2024-10-01 10:55:59.357801,bagus coba real,positive
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.358107,oke,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.358132,oke,neutral
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.358156,oke,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.358181,bagus,neutral
bintang 5,2 bulan lalu,13,2025-04-01 10:55:59.358206,bagus moga awet,positive
bintang 5,9 bulan lalu,13,2024-09-01 10:55:59.358231,bagus moga awet,positive
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.358265,oke,neutral
bintang 5,7 bulan lalu,13,2024-11-01 10:55:59.358290,,neutral
bintang 5,3 minggu lalu,13,2025-05-11 10:55:59.358315,terima,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358330,produk bagus kualitas oke respon penjilual pengiruman oke toko amanag rekomended moga sukses,positive
bintang 1,7 bulan lalu,71,2024-11-01 10:55:59.358360,kirim cepat topi patah tekuk udah robek kali cek dl kirim barang kak,neutral
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.358387,paket aman sesuai pesan emas kirim cepat kurir ramah order senang shopping,positive
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.358413,pesananmeskipun produk kualitas bagus revomended,positive
bintang 4,9 bulan lalu,71,2024-09-01 10:55:59.358440,leku pas pakai bentuk peang,positive
bintang 5,5 bulan lalu,71,2025-01-01 10:55:59.358465,topi terima kasih bahan bagus,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358490,topi nyampe pakai umrohterima kasih,neutral
bintang 5,4 bulan lalu,71,2025-02-01 10:55:59.358516,bagus emas bagus patah lipat terima kasih,positive
bintang 4,9 bulan lalu,71,2024-09-01 10:55:59.358541,barang patah tekuk gar patah,negative
bintang 4,7 bulan lalu,71,2024-11-01 10:55:59.358567,sayang banget putus tali dicheck hrgnya lumayan,neutral
bintang 5,3 minggu lalu,71,2025-05-11 10:55:59.358592,daun topi lebar lindung dr papar sinar matahari cocok umrohhaji,positive
bintang 5,5 bulan lalu,71,2025-01-01 10:55:59.358604,bentuk ukur sus warna sesuai bahan lembut,positive
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358632,paket topi sdh kemas rapi topi bagus bahan bagus smg manfaat lengkap haji sellernya amanah kurir baikbtks tiktok smg ttp,positive
bintang 3,7 bulan lalu,71,2024-11-01 10:55:59.358658,topi kelupet bekas lipat,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358683,topi ny susah atur bagus,neutral
bintang 5,4 bulan lalu,71,2025-02-01 10:55:59.358708,bagus_banget topi real picu kurir kenal,positive
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.358733,lebar banget topi,neutral
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.358759,dtgnya selamat expektasi,positive
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.358783,sesuai gambar pokok amanah,positive
bintang 5,1 bulan lalu,71,2025-05-01 10:55:59.358809,masyaallah tabarakallah berkah jual,positive
bintang 4,8 bulan lalu,71,2024-10-01 10:55:59.358834,barang datangsayang putih kirim krem,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358859,jos maanteo barang kak sesuai foto,positive
bintang 5,5 bulan lalu,71,2025-01-01 10:55:59.358884,terimakasih topinyabsdh terima bagus,positive
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.358909,bagus nyaman pakai,positive
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358934,bagus muas,positive
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358959,bagus anti nekuk,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.358983,kirim cepat produk bagus,positive
bintang 5,6 bulan lalu,71,2024-12-01 10:55:59.359008,nyaman pakai,positive
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359033,,neutral
bintang 5,3 bulan lalu,71,2025-03-01 10:55:59.359058,bagus_banget suka,positive
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359082,bagus sesuai gambar,positive
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.359107,bagus,neutral
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.359131,bagus_banget,positive
bintang 5,5 bulan lalu,71,2025-01-01 10:55:59.359156,bagus,neutral
bintang 4,8 bulan lalu,71,2024-10-01 10:55:59.359180,ukur warna pas,positive
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.359205,peking rspi warna sesuai,positive
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359230,suka bagus,positive
bintang 5,7 bulan lalu,71,2024-11-01 10:55:59.359255,alhamdulillah bagus,positive
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359280,topi mantap suka,positive
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.359304,bagus,neutral
bintang 4,8 bulan lalu,71,2024-10-01 10:55:59.359328,bagus,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.359353,bagus,neutral
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359377,bagus,neutral
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359402,bagus,neutral
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359426,bagus,neutral
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359451,bagus,neutral
bintang 4,7 bulan lalu,71,2024-11-01 10:55:59.359475,,neutral
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.359499,bagus_banget,positive
bintang 5,2 bulan lalu,71,2025-04-01 10:55:59.359524,mantap,positive
bintang 4,9 bulan lalu,71,2024-09-01 10:55:59.359549,lumayan bagus,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.359573,good,positive
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.359598,good,positive
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.359623,bagus,neutral
bintang 5,6 bulan lalu,71,2024-12-01 10:55:59.359647,keren bangett,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.359672,m muas,positive
bintang 5,9 bulan lalu,71,2024-09-01 10:55:59.361085,oke,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.361111,sip,neutral
bintang 4,7 bulan lalu,71,2024-11-01 10:55:59.361136,syuka,neutral
bintang 5,1 bulan lalu,71,2025-05-01 10:55:59.361161,,neutral
bintang 4,7 bulan lalu,71,2024-11-01 10:55:59.361187,,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.361212,,neutral
bintang 4,9 bulan lalu,71,2024-09-01 10:55:59.361237,,neutral
bintang 5,8 bulan lalu,71,2024-10-01 10:55:59.361261,biar bintang bicara,neutral
bintang 5,2 minggu lalu,67,2025-05-18 10:55:59.361286,cepat banget topi pas kepala sakit dipake lipet masuk dlm tas praktis bahan bagus tebal,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361301,cepat packingan rapih lsg simpan karetin umroh mencicil terima kasih,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361331,cepat packingan rapih lsg simpan karetin umroh mencicil terima kasih,neutral
bintang 5,3 minggu lalu,67,2025-05-11 10:55:59.361357,alhamdulillah uda nyampe bagus praktik lipat terimakasih,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361368,bentuk ukur tutup cahaya,positive
bintang 5,2 minggu lalu,67,2025-05-18 10:55:59.361397,topi cantik mudah bawa masuk dlm tas okmantap,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361407,bagus lipat mudah bawa makan cocok ber safar,positive
bintang 4,1 bulan lalu,67,2025-05-01 10:55:59.361435,paket sayang topi pakai karet,positive
bintang 5,3 minggu lalu,67,2025-05-11 10:55:59.361462,bagus bahan jgk enaksemoga manfaat nantiqnya haji,positive
bintang 4,1 bulan lalu,67,2025-05-01 10:55:59.361472,ringan lipat makan nyimpan koper topi lebar wrn krem warna dlm hitam bagusapabila seller produ,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361501,topi bagus cantik atur model pet,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361527,makasiih kak paket sdh sampeak suka pas dipake,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361553,topi bagus sesuai iklan lipat simple bwnya umroh terima kasih,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361579,keren lebar,neutral
bintang 5,4 minggu lalu,67,2025-05-04 10:55:59.361604,pesan topi bagus lipat mks seller,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361615,barang nyampe kondisi,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361643,warna nyata beda iklan,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361669,bagus topinyanyaman pakai,neutral
bintang 5,3 minggu lalu,67,2025-05-11 10:55:59.361695,cakep,positive
bintang 3,3 bulan lalu,67,2025-03-01 10:55:59.361705,topi bau banget kak plissss,neutral
bintang 3,2 bulan lalu,67,2025-04-01 10:55:59.361733,licin kepala,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361758,bahan bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361783,keren mudah lipat,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361808,bagus ukur pas,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361832,nyaman pakai,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.361856,sesuai deskripsi barang,neutral
bintang 5,4 bulan lalu,67,2025-02-01 10:55:59.361881,baguusssss,neutral
bintang 1,2 bulan lalu,67,2025-04-01 10:55:59.361906,aneh topi dipake,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361931,bagus smwarna sesuai pilih,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.361956,sesuai deskripsi,neutral
bintang 5,4 bulan lalu,67,2025-02-01 10:55:59.361981,sesuai deskripsi,neutral
bintang 3,1 bulan lalu,67,2025-05-01 10:55:59.362006,tali tidakada,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362030,produk bagus,positive
bintang 5,4 minggu lalu,67,2025-05-04 10:55:59.362055,keren topinnya,neutral
bintang 5,3 minggu lalu,67,2025-05-11 10:55:59.362066,bagus_banget,positive
bintang 5,4 minggu lalu,67,2025-05-04 10:55:59.362073,muas,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362080,barang mantap banget,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362109,bagus topi,neutral
bintang 5,1 minggu lalu,67,2025-05-25 10:55:59.362135,bagus bangett,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362145,pokok bagus,neutral
bintang 5,2 minggu lalu,67,2025-05-18 10:55:59.362173,bagus,neutral
bintang 5,4 minggu lalu,67,2025-05-04 10:55:59.362183,bagus,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362190,bagus,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362218,bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362243,bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362268,bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362293,bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362318,bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362342,bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362367,kerren pokok,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362391,oke,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362415,bagus thank you seller,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362439,lumayan banget,neutral
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362463,mantap,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362487,mantap,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362511,mantap,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362535,mantap,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362559,good,positive
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362583,good,positive
bintang 4,3 minggu lalu,67,2025-05-11 10:55:59.362607,moga amanah,positive
bintang 5,1 bulan lalu,67,2025-05-01 10:55:59.362618,bagusss,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362645,bagusssss,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362671,bagus,neutral
bintang 5,2 minggu lalu,67,2025-05-18 10:55:59.362696,alhamdulillah,positive
bintang 4,2 bulan lalu,67,2025-04-01 10:55:59.362706,oke,neutral
bintang 5,3 bulan lalu,67,2025-03-01 10:55:59.362733,bagus,neutral
bintang 5,2 bulan lalu,67,2025-04-01 10:55:59.362759,bagus,neutral
bintang 4,1 bulan lalu,67,2025-05-01 10:55:59.362784,,neutral
bintang 4,1 bulan lalu,67,2025-05-01 10:55:59.362809,,neutral
bintang 5,1 minggu lalu,67,2025-05-25 10:55:59.362833,terima topi,neutral
bintang 4,2 bulan lalu,67,2025-04-01 10:55:59.362844,,neutral
bintang 4,2 bulan lalu,67,2025-04-01 10:55:59.362871,,neutral
bintang 5,2 minggu lalu,67,2025-05-18 10:55:59.362896,moga manfaat,positive
bintang 5,3 bulan lalu,61,2025-03-01 10:55:59.362906,produk bagus harga masuk akal kemas aman senang seller,positive
bintang 5,7 bulan lalu,61,2024-11-01 10:55:59.362933,mutu produk oke sesuai deskripsi respon cepat kemas,positive
bintang 5,11 bulan lalu,61,2024-07-01 10:55:59.362959,seller sat set barang sesuai deskripsi terima kasih seller kurir sdh kirim,positive
bintang 5,4 bulan lalu,61,2025-02-01 10:55:59.362985,barang sesuai deskripsi respon seller kirim cepat pakai recommended seller,positive
bintang 5,5 bulan lalu,61,2025-01-01 10:55:59.363010,tali ikat pinggang asa banget kulit asli pasang kepalabuckle pas ukur keren,positive
bintang 5,10 bulan lalu,61,2024-08-01 10:55:59.363036,bahan kulit asli sesuai display harga murah bagus lembut oke banget kirim cepat,positive
bintang 5,8 bulan lalu,61,2024-10-01 10:55:59.363061,memuaskanbahan asli kulit ringan kuat rapi representatif pending bagus,neutral
bintang 5,8 bulan lalu,61,2024-10-01 10:55:59.363086,lumayan sesuai haraga tipis bahan lemes,neutral
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363110,beli produk kemas rapi bubble wrapping kardus rusa proses kirim tali ika,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363136,beli produk kemas rapi bubble wrapping kardus rusa proses kirim tali ikat pinggang,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363160,produk kemas rapi bubble wrapping kardus rusa proses kirim tali ikat pinggang kulit asli lebar terima,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363185,model casual bahan kulit finishing rapi pas ukur,positive
bintang 5,1 bulan lalu,61,2025-05-01 10:55:59.363210,sesuai diskripsibahan material baguskualitas oke good,positive
bintang 5,8 bulan lalu,61,2024-10-01 10:55:59.363234,cepat packing aman sesuai pesananmantap,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363259,barang sesuai kirim cepat minggu terkirimsangat puas,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363284,barang terima aman bahan kulit asli motif kulit jeruk moga cepat luntur awet,positive
bintang 4,4 bulan lalu,61,2025-02-01 10:55:59.363309,jahit tepi rapiukuran beda sisi kiri kanan oke harga barang segitu,negative
bintang 5,5 bulan lalu,61,2025-01-01 10:55:59.363333,barang proses cepat kirim aman packing aman respon jual cepat proses,positive
bintang 5,8 bulan lalu,61,2024-10-01 10:55:59.363359,oke bahan kukitnnya tebal,neutral
bintang 5,1 bulan lalu,61,2025-05-01 10:55:59.363384,ukur sesuai pas pasang gesper tali sabuk lentur kaku,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363409,bahan bagus lembut kulitnyaharga terjangkaupengiriman cepat terima kasih mantap,positive
bintang 5,5 bulan lalu,61,2025-01-01 10:55:59.363433,bahan bagus ukur sesuai pesan kirim masuk cepat,positive
bintang 5,1 bulan lalu,61,2025-05-01 10:55:59.363458,bagus cocok kirim cepat kemas aman,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363482,bagus sesuai deskripsi lembek kulit,neutral
bintang 3,3 bulan lalu,61,2025-03-01 10:55:59.363507,cepat muampe kualitas bahan sesuao dgm deakripai aplikasi barang kulit lapis kulit loun bahan swjwnia oaxar sfn lapisn rwnga lempeng,neutral
bintang 5,5 bulan lalu,61,2025-01-01 10:55:59.363532,barang terima cocok kepala ikat pinggang,neutral
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363556,terimakasih leathergoodjkt paket sdh terima sesuai pesan kualitas bagus,positive
bintang 2,6 bulan lalu,61,2024-12-01 10:55:59.363581,kirim kurir oke sayang barang cocok tipis lebar rekomendasi,positive
bintang 5,1 bulan lalu,61,2025-05-01 10:55:59.363606,paket sdh terima aman seller recomended cepat moga awet terima kasih toped,positive
bintang 5,6 bulan lalu,61,2024-12-01 10:55:59.363631,model keren ukur pas,positive
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363655,pesan sdh terima terimakasih,positive
bintang 5,7 bulan lalu,61,2024-11-01 10:55:59.363680,kwitas oke,neutral
bintang 5,6 bulan lalu,61,2024-12-01 10:55:59.363704,tipiz,neutral
bintang 5,1 bulan lalu,61,2025-05-01 10:55:59.363728,barang terima,neutral
bintang 5,7 bulan lalu,61,2024-11-01 10:55:59.363753,keren poko terima kasih,neutral
bintang 4,9 bulan lalu,61,2024-09-01 10:55:59.363777,bagus skli,neutral
bintang 5,8 bulan lalu,61,2024-10-01 10:55:59.363801,barang sdh terima,neutral
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363826,,neutral
bintang 5,11 bulan lalu,61,2024-07-01 10:55:59.363851,bagus,neutral
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363876,,neutral
bintang 5,9 bulan lalu,61,2024-09-01 10:55:59.363900,mantap terima kasih,positive
bintang 4,7 bulan lalu,16,2024-11-01 10:55:59.363925,coba dlm lihat awet sdh mgg bagus moga awet warna egk pudar kirim cepat emas,positive
bintang 5,2 bulan lalu,16,2025-04-01 10:55:59.363949,bagus barang semangat awet pakei,positive
bintang 5,2 bulan lalu,16,2025-04-01 10:55:59.363973,bagus pwoll atur pendek anak,neutral
bintang 5,2 bulan lalu,16,2025-04-01 10:55:59.363998,,neutral
bintang 3,1 bulan lalu,16,2025-05-01 10:55:59.364022,model bagus maaf minggu udah luntur ubah warna,neutral
bintang 5,2 bulan lalu,16,2025-04-01 10:55:59.364058,bagus_banget kuning emas rantai aga kaku aman,neutral
bintang 5,2 minggu lalu,16,2025-05-18 10:55:59.364082,alhamdulillah barang sdh terima dlm sesuai pesan mks kakak mks mas kurir sdh barang penuh ramah,positive
bintang 5,3 bulan lalu,16,2025-03-01 10:55:59.364094,warna awet barang pes chat seller alhamdulillah seller tanggung terimakasih,positive
bintang 5,8 bulan lalu,16,2024-10-01 10:55:59.364122,bagus asli milik anak,neutral
bintang 5,2 bulan lalu,16,2025-04-01 10:55:59.364148,terimakasih sesuai pesananan respon kirim cepat,positive
bintang 5,2 bulan lalu,16,2025-04-01 10:55:59.364173,bagus bnget klung kevil kya emas asli,positive
bintang 5,1 minggu lalu,16,2025-05-25 10:55:59.364197,sesuai pesan surat,neutral
bintang 5,1 bulan lalu,16,2025-05-01 10:55:59.364207,kirim cepat kualitas kerja cepat warna cerah,positive
