rating,date,item_id,parsed_date,text_akhir,label
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.748610,topinya nyampe pakai umrohterima kasih,neutral
bintang 5,4 bulan lalu,71,2025-01-30 14:41:32.748635,bagus pengemasannya bagus patah lipatan terima kasih,positive
bintang 4,9 bulan lalu,71,2024-08-30 14:41:32.748659,barang patah ketekuk bergaris patahan,neutral
bintang 4,7 bulan lalu,71,2024-10-30 14:41:32.748684,sayang banget putus talinya dicheck hrgnya lumayan,neutral
bintang 5,3 minggu lalu,71,2025-05-09 14:41:32.748709,daun topi lebar melindungi dr paparan sinar matahari cocok umrohhaji,positive
bintang 5,5 bulan lalu,71,2024-12-30 14:41:32.748720,bentuk ukuran sesusi warna sesuai bahan lembut,positive
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.748749,paket topinya sdh kemasannya rapi topinya bagus bahannya bagus smg bermanfaat perlengkapan haji sellernya amanah kurirnya baikbtks tiktok smg ttp,positive
bintang 3,7 bulan lalu,71,2024-10-30 14:41:32.748775,topi kelupet bekas lipatan,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.748801,topi ny susah atur bagus,neutral
bintang 5,4 bulan lalu,71,2025-01-30 14:41:32.748826,bagus_banget topinya real picu kurirnya kenal,positive
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.748851,lebar banget topi,neutral
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.748876,dtgnya selamat expektasi,positive
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.748901,sesuai gambar pokok amanah,positive
bintang 5,1 bulan lalu,71,2025-04-30 14:41:32.748926,masyaallah tabarakallah berkah jualannya,positive
bintang 4,8 bulan lalu,71,2024-09-30 14:41:32.748952,barang datangsayang putih pengiriman krem,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.748976,jos maanteo barangnya kak sesuai foto,positive
bintang 5,5 bulan lalu,71,2024-12-30 14:41:32.749001,terimakasih topinyabsdh diterima bagus,positive
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.749025,bagus nyaman pakai,positive
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749050,bagus memuaskan,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749075,bagus anti nekuk,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749100,cepat produk bagus,positive
bintang 5,6 bulan lalu,71,2024-11-30 14:41:32.749126,nyaman pakai,positive
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749151,,neutral
bintang 5,3 bulan lalu,71,2025-02-28 14:41:32.749176,bagus_banget suka,positive
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749212,bagus sesuai gambar,positive
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.749238,bagus,neutral
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.749271,bagus_banget,positive
bintang 5,5 bulan lalu,71,2024-12-30 14:41:32.749315,bagus,neutral
bintang 4,8 bulan lalu,71,2024-09-30 14:41:32.749368,ukuran warna pas,positive
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.749397,pekingan rspi warna sesuai,positive
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749424,suka bagus,positive
bintang 5,7 bulan lalu,71,2024-10-30 14:41:32.749450,alhamdulillah bagus,positive
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749476,topi mantap suka,positive
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749502,bagus,neutral
bintang 4,8 bulan lalu,71,2024-09-30 14:41:32.749528,bagus,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749553,bagus,neutral
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749579,bagus,neutral
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749605,bagus,neutral
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749630,bagus,neutral
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749654,bagus,neutral
bintang 4,7 bulan lalu,71,2024-10-30 14:41:32.749679,,neutral
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.749704,bagus_banget,positive
bintang 5,2 bulan lalu,71,2025-03-30 14:41:32.749736,mantap,positive
bintang 4,9 bulan lalu,71,2024-08-30 14:41:32.749761,lumayan bagus,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749786,good,positive
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749834,good,positive
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749860,bagus,neutral
bintang 5,6 bulan lalu,71,2024-11-30 14:41:32.749885,keren bangett,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.749909,m muaskan,neutral
bintang 5,9 bulan lalu,71,2024-08-30 14:41:32.751490,oke,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.751516,sip,neutral
bintang 4,7 bulan lalu,71,2024-10-30 14:41:32.751550,syuka,neutral
bintang 5,1 bulan lalu,71,2025-04-30 14:41:32.751575,,neutral
bintang 4,7 bulan lalu,71,2024-10-30 14:41:32.751600,,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.751625,,neutral
bintang 4,9 bulan lalu,71,2024-08-30 14:41:32.751650,,neutral
bintang 5,8 bulan lalu,71,2024-09-30 14:41:32.751687,biar bintang berbicara,negative
bintang 5,2 minggu lalu,67,2025-05-16 14:41:32.751712,cepat banget topi pas dikepala sakit dipake lipet masuk dlm tas praktis bahan bagus tebal,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.751727,cepat packingan rapih lsg simpan karetin persiapan umroh mencicil terima kasih,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.751758,cepat packingan rapih lsg simpan karetin persiapan umroh mencicil terima kasih,positive
bintang 5,3 minggu lalu,67,2025-05-09 14:41:32.751785,alhamdulillah uda nyampe bagus praktik dilipat terimakasih,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.751796,bentuk ukuran menutupi cahaya,positive
bintang 5,2 minggu lalu,67,2025-05-16 14:41:32.751825,topi cantik mudah bawa masuk dlm tas okmantap,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.751836,bagus dilipat mudah dibawa memakan cocok ber safar,neutral
bintang 4,1 bulan lalu,67,2025-04-30 14:41:32.751864,paket sayang topi pakai karet,positive
bintang 5,3 minggu lalu,67,2025-05-09 14:41:32.751890,bagus bahannya jgk enaksemoga bermanfaat nantiqnya haji,positive
bintang 4,1 bulan lalu,67,2025-04-30 14:41:32.751900,ringan dilipat makan nyimpan koper topi lebar wrn krem warna dlm hitam bagusapabila seller produ,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.751928,topinya bagus cantik atur model petnya,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.751954,makasiih kak paketnya sdh sampeak suka pas dipake,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.751980,topinya bagus sesuai iklan dilipat simple bwnya umroh terima kasih,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752014,keren lebar,neutral
bintang 5,4 minggu lalu,67,2025-05-02 14:41:32.752050,pesanan topi bagus lipat mks seller,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752061,barang nyampe kondisi terbaik,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752089,warnanya beda iklan,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.752124,bagus topinyanyaman pakai,neutral
bintang 5,3 minggu lalu,67,2025-05-09 14:41:32.752151,cakep,positive
bintang 3,3 bulan lalu,67,2025-02-28 14:41:32.752162,topinya bau banget kak plissss,neutral
bintang 3,2 bulan lalu,67,2025-03-30 14:41:32.752191,licin kepala,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.752230,bahan bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.752256,keren mudah dilipat,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.752281,bagus ukuran pas,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752306,nyaman pakai,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.752331,sesuai deskripsi barang,neutral
bintang 5,4 bulan lalu,67,2025-01-30 14:41:32.752356,baguusssss,neutral
bintang 1,2 bulan lalu,67,2025-03-30 14:41:32.752398,aneh topi dipake,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752469,bagus smwarna sesuai pilihan,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752530,sesuai deskripsi,neutral
bintang 5,4 bulan lalu,67,2025-01-30 14:41:32.752586,sesuai deskripsi,neutral
bintang 3,1 bulan lalu,67,2025-04-30 14:41:32.752641,tali tidakada,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752693,produk bagus,positive
bintang 5,4 minggu lalu,67,2025-05-02 14:41:32.752735,keren topinnya,neutral
bintang 5,3 minggu lalu,67,2025-05-09 14:41:32.752751,bagus_banget,positive
bintang 5,4 minggu lalu,67,2025-05-02 14:41:32.752761,memuaskan,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752779,barangnya mantap banget,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.752845,bagus topi,neutral
bintang 5,1 minggu lalu,67,2025-05-23 14:41:32.752925,bagus bangett,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.752943,pokoknya bagus,neutral
bintang 5,2 minggu lalu,67,2025-05-16 14:41:32.753021,bagus,neutral
bintang 5,4 minggu lalu,67,2025-05-02 14:41:32.753043,bagus,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.753060,bagus,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.753099,bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753129,bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753157,bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753183,bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753209,bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753235,bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753260,kerren pokoknya,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.753286,oke,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753339,bagus thank you seller,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753374,lumayan banget,neutral
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.753400,mantap,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.753427,mantap,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.753452,mantap,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753478,mantap,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753505,good,positive
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753540,good,positive
bintang 4,3 minggu lalu,67,2025-05-09 14:41:32.753565,semoga amanah,positive
bintang 5,1 bulan lalu,67,2025-04-30 14:41:32.753579,bagusss,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753609,bagusssss,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753636,bagus,neutral
bintang 5,2 minggu lalu,67,2025-05-16 14:41:32.753661,alhamdulillah,positive
bintang 4,2 bulan lalu,67,2025-03-30 14:41:32.753672,oke,neutral
bintang 5,3 bulan lalu,67,2025-02-28 14:41:32.753700,bagus,neutral
bintang 5,2 bulan lalu,67,2025-03-30 14:41:32.753727,bagus,neutral
bintang 4,1 bulan lalu,67,2025-04-30 14:41:32.753753,,neutral
bintang 4,1 bulan lalu,67,2025-04-30 14:41:32.753778,,neutral
bintang 5,1 minggu lalu,67,2025-05-23 14:41:32.753804,terima topinya,neutral
bintang 4,2 bulan lalu,67,2025-03-30 14:41:32.753815,,neutral
bintang 4,2 bulan lalu,67,2025-03-30 14:41:32.753843,,neutral
bintang 5,2 minggu lalu,67,2025-05-16 14:41:32.753869,semoga bermanfaat,positive
bintang 5,3 bulan lalu,61,2025-02-28 14:41:32.753879,produk bagus harga masuk akal kemasan aman senang seller,positive
bintang 5,7 bulan lalu,61,2024-10-30 14:41:32.753907,mutu produk oke sesuai deskripsi respon cepat dikemas,positive
bintang 5,11 bulan lalu,61,2024-06-30 14:41:32.753934,seller sat set barang sesuai deskripsi terima kasih seller kurir sdh kirim,positive
bintang 5,4 bulan lalu,61,2025-01-30 14:41:32.753961,barang sesuai deskripsi respon seller pengirimannya cepat pakai recommended seller,positive
bintang 5,5 bulan lalu,61,2024-12-30 14:41:32.753987,tali ikat pinggang banget kulit aslinya dipasang kepalabuckle pas ukurannya keren,neutral
bintang 5,10 bulan lalu,61,2024-07-30 14:41:32.754012,bahannya kulit asli sesuai display harga murah barangnya bagus lembut oke banget pengiriman cepat,positive
bintang 5,8 bulan lalu,61,2024-09-30 14:41:32.754038,memuaskanbahan asli kulit ringan kuat rapi representatif pending bagus,neutral
bintang 5,8 bulan lalu,61,2024-09-30 14:41:32.754063,lumayanlah sesuai haraga tipis bahannya lemes,neutral
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754088,pembelian produk dikemas rapi bubble wrapping kardus kerusakan proses pengiriman tali ika,positive
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754113,pembelian produk dikemas rapi bubble wrapping kardus kerusakan proses pengiriman tali ikat pinggang,neutral
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754138,produk dikemas rapi bubble wrapping kardus kerusakan proses pengiriman tali ikat pinggang kulit asli lebar diterima,positive
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754163,modelnya casual bahan kulit finishing rapi pas ukuran,neutral
bintang 5,1 bulan lalu,61,2025-04-30 14:41:32.754187,sesuai diskripsibahan material baguskualitas oke good,positive
bintang 5,8 bulan lalu,61,2024-09-30 14:41:32.754212,cepat packing aman sesuai pesananmantap,positive
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754237,barang sesuai cepat minggu terkirimsangat puas,positive
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754262,barang diterima aman bahan kulit asli motif kulit jeruk semoga cepat luntur awet,positive
bintang 4,4 bulan lalu,61,2025-01-30 14:41:32.754287,jahitan tepi rapiukuran beda sisi kiri kanan okelah harga barang segitu,negative
bintang 5,5 bulan lalu,61,2024-12-30 14:41:32.754311,barang diproses cepat aman packing aman respon penjual cepat prosesnya,positive
bintang 5,8 bulan lalu,61,2024-09-30 14:41:32.754336,oke bahan kukitnnya tebal,neutral
bintang 5,1 bulan lalu,61,2025-04-30 14:41:32.754361,ukuran sesuai permintaan pas dipasangkan gespernya tali sabuk lentur kaku,positive
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754386,bahan bagus lembut kulitnyaharga terjangkaupengiriman cepat terima kasih mantap,positive
bintang 5,5 bulan lalu,61,2024-12-30 14:41:32.754410,bahannya bagus ukuran sesuai pesanan pengiriman cepat,positive
bintang 5,1 bulan lalu,61,2025-04-30 14:41:32.754435,bagus cocok cepat kemasan aman,positive
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754459,bagus sesuai deskripsi lembek kulitnya,neutral
bintang 3,3 bulan lalu,61,2025-02-28 14:41:32.754484,cepat muampe kualitas bahan sesuao dgm deakripai aplikasi barang kulit lapisan kulit loun bahan swjwnia oaxar sfn lapisn rwnga lempeng,neutral
bintang 5,5 bulan lalu,61,2024-12-30 14:41:32.754509,barang diterima cocok kepala ikat pinggang,neutral
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754534,terimakasih leathergoodjkt paket sdh diterima sesuai pesanan kualitas bagus,positive
bintang 2,6 bulan lalu,61,2024-11-30 14:41:32.754559,pengiriman kurir oke sayang barang cocok tipis lebar direkomendasi,neutral
bintang 5,1 bulan lalu,61,2025-04-30 14:41:32.754584,paket sdh diterima aman seller recomended cepat semoga awet terima kasih toped,positive
bintang 5,6 bulan lalu,61,2024-11-30 14:41:32.754608,modelnya keren ukurannya pas,positive
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754633,pesanan sdh terima terimakasih,positive
bintang 5,7 bulan lalu,61,2024-10-30 14:41:32.754658,kwitas oke,neutral
bintang 5,6 bulan lalu,61,2024-11-30 14:41:32.754683,tipiz,neutral
bintang 5,1 bulan lalu,61,2025-04-30 14:41:32.754707,barang diterima,neutral
bintang 5,7 bulan lalu,61,2024-10-30 14:41:32.754732,keren pokonya terima kasih,neutral
bintang 4,9 bulan lalu,61,2024-08-30 14:41:32.754757,bagus skli,neutral
bintang 5,8 bulan lalu,61,2024-09-30 14:41:32.754781,barang sdh diterima,neutral
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754806,,neutral
bintang 5,11 bulan lalu,61,2024-06-30 14:41:32.754831,bagus,neutral
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754857,,neutral
bintang 5,9 bulan lalu,61,2024-08-30 14:41:32.754883,mantap terima kasih,positive
bintang 4,7 bulan lalu,16,2024-10-30 14:41:32.754908,coba dlm lihat keawetan sdh mgg bagus semoga awet warna egk pudar cepat pengemasan,positive
bintang 5,2 bulan lalu,16,2025-03-30 14:41:32.754933,bagus barangnya semangat awet pakei,positive
bintang 5,2 bulan lalu,16,2025-03-30 14:41:32.754959,bagus pwoll diatur pendek anakku kepanjangan,neutral
bintang 5,2 bulan lalu,16,2025-03-30 14:41:32.754984,,neutral
bintang 3,1 bulan lalu,16,2025-04-30 14:41:32.755009,model bagus maaf seminggu udah luntur berubah warna,neutral
bintang 5,2 bulan lalu,16,2025-03-30 14:41:32.755034,bagus_banget kuningnya emas rantainya aga kaku aman,positive
bintang 5,2 minggu lalu,16,2025-05-16 14:41:32.755059,alhamdulillah barang sdh diterima dlm sesuai pesanan mks kakak mks mas kurirnya sdh mengantarkan barang penuh ramah,positive
bintang 5,3 bulan lalu,16,2025-02-28 14:41:32.755071,warna awet barang dipesan kepanjangan chat seller alhamdulillah seller bertanggung terimakasih,positive
