rating,date,item_id,parsed_date,text_akhir,label
bintang 5,2 minggu lalu,30,2025-05-18 10:55:59.877498,bagus sesuai pesan ukur pas,positive
bintang 5,11 bulan lalu,30,2024-07-01 10:55:59.877519,bagus packing rapih proses kirim cepat maap poto sesuai kado,positive
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.877552,model kerenukurannya pas packingnya rapih aman,positive
bintang 5,1 minggu lalu,30,2025-05-25 10:55:59.877581,harga worth it butuh urgent wisuda adminnya cepat proses terima kasih,positive
bintang 5,5 bulan lalu,30,2025-01-01 10:55:59.877594,pas enak pakai terimakasih,positive
bintang 2,5 bulan lalu,30,2025-01-01 10:55:59.877624,ukur nyata ukur kaki kaki susah masuk,neutral
bintang 5,8 bulan lalu,30,2024-10-01 10:55:59.877652,barang moga awet tahan,positive
bintang 5,3 minggu lalu,30,2025-05-11 10:55:59.877679,barang sesuia mantap yongki komaladi persen kesecewa terima kasih seller terima kasih tokped,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.877691,mantabpesanan sesuai kirim cepatproduk aman,positive
bintang 5,4 bulan lalu,30,2025-02-01 10:55:59.877721,respon cepat murah kualitas oke,positive
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.877749,pas mantab joss gandos ukur good,positive
bintang 5,5 bulan lalu,30,2025-01-01 10:55:59.877777,barang sesuai pesan terima kasih juragan,neutral
bintang 5,8 bulan lalu,30,2024-10-01 10:55:59.877804,model oke bahan cakep nyaman dipake kaki mantap,positive
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.877831,mantulenak pakaismoga awet,positive
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.877857,muat ukur kaki pakai size best buy murah worth it banget,positive
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.877884,yeee udah thankyou moga muat,neutral
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.877910,great items fast respond and delivery very recommended seller,positive
bintang 5,11 bulan lalu,30,2024-07-01 10:55:59.877937,barang sesuai pesan packing rapih fast respon size ngepres banget saran up nomer,positive
bintang 5,5 bulan lalu,30,2025-01-01 10:55:59.877964,responsif mebalas chat ramah sepatu pesan ukur pas tukar jual cepat balas kirim sep,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.877990,bagus nyaman pakai ukur pas sesuai standar,positive
bintang 5,5 bulan lalu,30,2025-01-01 10:55:59.878017,sepatu bagus asli classic banget simple is the best,positive
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.878043,sesuai sm harga mahal harap kualitas bagus_banget,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.878070,model keren kualitas barang sesuai deskripsi,positive
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.878096,bagus cepat ukur pas,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.878122,model ukur standar sesuai pesan,positive
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.878149,bagus kirim pesan minggu ambil kurir selasa libur,neutral
bintang 5,9 bulan lalu,30,2024-09-01 10:55:59.878175,kecewa kualitas lihat harga asli hubung bayar harga diskon sesuai,positive
bintang 5,9 bulan lalu,30,2024-09-01 10:55:59.878201,pas kaki sesuai ukuran kirim cepat terima kasih yongki,positive
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.878227,model kerenbahannya okharga saing,positive
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.878253,sepatu sesuai harga deskripsi lebic laih,positive
bintang 5,9 bulan lalu,30,2024-09-01 10:55:59.878279,size gede nyata salah size chek ukur sol,positive
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.878304,barangnua sesuai ukur sesuai mantap,positive
bintang 1,4 minggu lalu,30,2025-05-04 10:55:59.878330,dipake minggu lepas lem,neutral
bintang 2,2 bulan lalu,30,2025-04-01 10:55:59.878343,pakai sobek,neutral
bintang 5,6 bulan lalu,30,2024-12-01 10:55:59.878374,sesuai prediksi nyaman pakai,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.878402,kualitas juara dar mantap,positive
bintang 5,9 bulan lalu,30,2024-09-01 10:55:59.878429,respon kirim cepat mantab,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.878455,keren kerenkeren keren keren kerenkeren keren kerenkeren kerenkerenkeren kerenkeren keren keren kerenkeren keren kerenkeren keren keren kerenkeren keren kerenkeren uang,neutral
bintang 4,9 bulan lalu,30,2024-09-01 10:55:59.878481,bagus pas kaki,positive
bintang 5,2 bulan lalu,30,2025-04-01 10:55:59.878506,passss,neutral
bintang 5,11 bulan lalu,30,2024-07-01 10:55:59.878586,modely bagus,neutral
bintang 5,2 bulan lalu,30,2025-04-01 10:55:59.878612,mantappp lurd,neutral
bintang 5,2 bulan lalu,30,2025-04-01 10:55:59.878639,alhamdulillah sepatu orangtua say suka moga awet,positive
bintang 5,2 bulan lalu,30,2025-04-01 10:55:59.878665,barang selamat terima kasih,positive
bintang 5,1 minggu lalu,30,2025-05-25 10:55:59.878690,seller amanah keren,positive
bintang 5,11 bulan lalu,30,2024-07-01 10:55:59.878731,moga awet,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.878758,mantap sesuai pesan,positive
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.878784,mantaps terima kasih,positive
bintang 5,4 bulan lalu,30,2025-02-01 10:55:59.878811,sesuai pesan terima kasih,positive
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.878837,biangggg,neutral
bintang 5,3 bulan lalu,30,2025-03-01 10:55:59.878863,keren,neutral
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.878889,produk sesuai kirim aman sempit ukur overall oke,positive
bintang 5,5 bulan lalu,30,2025-01-01 10:55:59.878915,terima kasih pas mantab,positive
bintang 5,7 bulan lalu,30,2024-11-01 10:55:59.878966,,neutral
bintang 5,2 bulan lalu,2,2025-04-01 10:55:59.878992,the best and recommend teman-teman success and senang day gbu terima kasih,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.879018,alhamdulillah paket dh bagus_banget sepatu nyatp syank kirim sblah kanan kiri alhasil dipke besok kerja daya tahan pakai awet dn,positive
bintang 5,3 minggu lalu,2,2025-05-11 10:55:59.879044,sesuai pesananbiasa pakai pesan takut kekecilanternyata kegedeangpp sepatu bagus,positive
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.879056,ukur pasbisa motor musim hujanbahan baguspengiriman cepatterimakasih,positive
bintang 5,3 bulan lalu,2,2025-03-01 10:55:59.879086,model cantik nyaman dipake licin,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879112,gaya tarik ukur pas nyaman pakai,positive
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.879138,paket terima kondisi sepatu bagus nyaman,positive
bintang 5,2 bulan lalu,2,2025-04-01 10:55:59.879164,realfick banget bagus kecewa kirim cepat,positive
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.879191,bagus pres kaki,neutral
bintang 4,4 bulan lalu,2,2025-02-01 10:55:59.879217,sampaipackingnya safety size nyata,positive
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.879242,alhamdulillah kerensangat puastdk nyesal belanja disinisesuai pesannn,neutral
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.879268,keren bangt pokok mantap cinta sepatu kerja air bikin kaki basah,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879295,pas kaki bagus suka daya tahan pakai bahan bagus,positive
bintang 5,2 bulan lalu,2,2025-04-01 10:55:59.879320,kirim sesuai pesan,positive
bintang 5,2 bulan lalu,2,2025-04-01 10:55:59.879345,kirim sesuai pesan,positive
bintang 5,2 bulan lalu,2,2025-04-01 10:55:59.879371,kirim sesuai pesan,positive
bintang 5,2 bulan lalu,2,2025-04-01 10:55:59.879396,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879421,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879446,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879471,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879497,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879521,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879546,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879571,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879596,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879621,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879647,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879672,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879697,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879723,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879748,kirim sesuai pesan,positive
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.879774,kirim sesuai pesan,positive
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.879801,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.879826,bagus barangnyaharga murahpengiriman cepatkurirnya ramah,positive
bintang 1,4 bulan lalu,2,2025-02-01 10:55:59.879852,sepatu kirim kiri,neutral
bintang 5,1 minggu lalu,2,2025-05-25 10:55:59.879877,bentuk ukur bagus smga awet,positive
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.879889,sesuai pesan kurag kalok nomer ambil nomer,neutral
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.879919,keren banget smpe tmnpda nnyain beli dmna wkwkwkwk spill linknya neh ktmn,positive
bintang 3,1 bulan lalu,2,2025-05-01 10:55:59.879947,sepatu bagus salah kirim ukur pes ukur kirim ukur muat,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.879973,berat lentur,neutral
bintang 5,2 minggu lalu,2,2025-05-18 10:55:59.879999,bagus sesuai gambar sya sdh kali beli dsni dn sngat muas,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880014,kombinasi warna keren enak dipake,neutral
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880053,longgar keren,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880091,sesuai ekspektasi bagus,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880117,pesan udah sampaimksh resellerini pesan krna bagus sya pesan,neutral
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.880144,mantap prodkx memuaskn trmkasih tokox moga sukses slalu,positive
bintang 3,2 bulan lalu,2,2025-04-01 10:55:59.880170,keren sepatu boots nyaman pakai suka terima kasih kasih sayang lambat,positive
bintang 5,2 bulan lalu,2,2025-04-01 10:55:59.880195,produk mantap sesuai pesan pokokx,positive
bintang 5,7 bulan lalu,2,2024-11-01 10:55:59.880221,bags sesuai dg gambar,neutral
bintang 5,7 bulan lalu,2,2024-11-01 10:55:59.880247,bagus bnget sesuai dg pesanx,positive
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.880273,sepatu boots sdh sampaibagus bangetmqkasih,positive
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.880310,order x krna beneran bagus_banget,positive
bintang 5,3 minggu lalu,2,2025-05-11 10:55:59.880337,sesuai psanan mantap pokokx terima kasih pokokeee,positive
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.880348,kerennn smoga awet,positive
bintang 5,3 bulan lalu,2,2025-03-01 10:55:59.880379,alhamdulillah bagus pas kaki kakak,positive
bintang 4,1 bulan lalu,2,2025-05-01 10:55:59.880406,barang sesuai pesan nympe,neutral
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880432,alhamdulillah paktan udah dateng,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880458,model lucu bahan bagus,positive
bintang 5,7 bulan lalu,2,2024-11-01 10:55:59.880484,ringan keras,neutral
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880511,ah bagus nyaman pakai,positive
bintang 5,4 minggu lalu,2,2025-05-04 10:55:59.880537,lembut bagusss,neutral
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880548,kirim sesuai pesan,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880593,kirim sesuai pesan,positive
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.880625,bagus_banget nyaman,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880652,keren nyaman pakai,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880679,cantik,neutral
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.880705,bagus ccok uakrn pas,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880743,sepatu bootsnya sdh sampaimakasih,positive
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.880773,skit,neutral
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.880800,,neutral
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880827,,neutral
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880853,suka pas pakay,positive
bintang 5,4 bulan lalu,2,2025-02-01 10:55:59.880880,sesui sen,neutral
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880906,bagus,neutral
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880932,bagus,neutral
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.880958,bagus,neutral
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.880984,bagus,neutral
bintang 5,7 bulan lalu,2,2024-11-01 10:55:59.881010,bagus,neutral
bintang 5,6 hari lalu,2,2025-05-26 10:55:59.881041,mantap surantap,positive
bintang 5,5 bulan lalu,2,2025-01-01 10:55:59.881054,good,positive
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.881084,baguuss,neutral
bintang 5,6 bulan lalu,2,2024-12-01 10:55:59.881320,,neutral
bintang 5,1 bulan lalu,2,2025-05-01 10:55:59.881346,jos gandos,neutral
bintang 5,7 bulan lalu,2,2024-11-01 10:55:59.881372,,neutral
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.881398,bagus lebar proses cepat kirim akurat,positive
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.881424,bahas bagus empuk nyaman keren recommended seller,positive
bintang 5,3 bulan lalu,37,2025-03-01 10:55:59.881449,bagusempuk enteng kirim cepat nyampe terimakasih,positive
bintang 5,3 bulan lalu,37,2025-03-01 10:55:59.881475,empuk lentur kirim cepat kemas tolong transparan warna armi tarik ukur yh up gede,positive
bintang 5,1 hari lalu,37,2025-05-31 10:55:59.881500,bagus enteng banget jahit kuattt pinggir,neutral
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.881512,alhamdulillah barang ny emang produk aero ngecewain lokal gentar,positive
bintang 5,4 bulan lalu,37,2025-02-01 10:55:59.881542,sandal bagus warna sesuai foto tampil kirim kualitas daya tahan kali coba m,positive
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.881569,alhamdulillah sesuai pesan depa pas kuku sakit jalan bentuk kaki overall oke,positive
bintang 5,3 bulan lalu,37,2025-03-01 10:55:59.881596,bagus licin tebal nyaman pakai good poko,positive
bintang 4,5 bulan lalu,37,2025-01-01 10:55:59.881621,beli saran sendal diameter lingkar ukur kaki kurus nyama,neutral
bintang 5,3 bulan lalu,37,2025-03-01 10:55:59.881647,bahan oke punggung kaki selai sesuai ekspektasi,neutral
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.881672,keren ukuran pas kaki bahan tebal jahit kuat,neutral
bintang 5,9 bulan lalu,37,2024-09-01 10:55:59.881698,model bagus bahan bagus brand indonesia perhati lebar kaki ukur pas lebar kaki,positive
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.881724,terimakasih barang rumah kondisi aman sendal tebal empuk nyaman pakai model keren pokok the best terimakasih,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.881749,model keren pas kaki nyaman dipake aktivitas,positive
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.881775,pas nyaman pakai anak suka layan muas kirim,positive
bintang 5,2 bulan lalu,37,2025-04-01 10:55:59.881801,box sobek sendal aman pas kali beli puas,positive
bintang 5,1 bulan lalu,37,2025-05-01 10:55:59.881996,model cakep jaitannya rapih moga awet,positive
bintang 4,4 bulan lalu,37,2025-02-01 10:55:59.882027,kaki ambil size pas banget mantap,positive
bintang 5,10 bulan lalu,37,2024-08-01 10:55:59.882055,dengah harga segitu bagus produk keren kirim bilang cepat mantap,positive
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.882083,oke barang aman kendali bubble warp aman jaya terima kasih selleer maksih abang kurir,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.882111,model simpel keren nyaman pakai pokok keren puas,positive
bintang 5,4 bulan lalu,37,2025-02-01 10:55:59.882138,barang sesuai gambar empuksemoga awetpertahan kualitas bos,positive
bintang 5,4 bulan lalu,37,2025-02-01 10:55:59.882166,packing rapih aman proses jual cepat sendal nyaman ukur alas kaki ukur,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.882193,barang sesuai pesan bahan asli ringan warna sesuai,positive
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.882219,recommended sellerbahan bagus nyaman pakai,positive
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.882245,produk bagus ukur pas pakai nyaman,positive
bintang 2,9 bulan lalu,37,2024-09-01 10:55:59.882271,kali belanja skrng kecewa lebar produk sempit jepit kaki erat asa nyaman,neutral
bintang 5,4 bulan lalu,37,2025-02-01 10:55:59.882297,bahan lumayan nyaman pakai model bagus,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.882323,pas nyaman bagusmurah ukur better up size,positive
bintang 4,10 bulan lalu,37,2024-08-01 10:55:59.882350,ukur pas model oke bahan kaku nyaman pakai,positive
bintang 5,11 bulan lalu,37,2024-07-01 10:55:59.882376,model keren harga murah kualitas oke selop lebar kesan sempit,positive
bintang 5,9 bulan lalu,37,2024-09-01 10:55:59.882402,respon seler cepat kwalitas bagus harga gin jahit lem rapih,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.882428,bagus ukur kaki,positive
bintang 4,8 bulan lalu,37,2024-10-01 10:55:59.882454,model bagus sesuai harga tolong sesuai lebar sengaja naikin size biar strapnya lebar,positive
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.882480,worth to buy sandal ringan empuk nyaman model slim yaakebetulan cocok kaki bntuk kaki lebar,positive
bintang 5,2 bulan lalu,37,2025-04-01 10:55:59.882506,a boss cocok harga bahan oke enteng,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.882532,over all suka lebar asa sempit insole sesuai,neutral
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.882558,bagus sesuai bahan empuk nyaman model,positive
bintang 5,3 bulan lalu,37,2025-03-01 10:55:59.882583,ukur nyata kaki ukur apa-apa sandal bagus,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.882609,beli sekian kali sendal awet bahan nyaman logo sendal suka injak pakai cepat hilang,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.882634,sendal bagus sayang nomor,neutral
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.882660,mantap barang sesuai pesan kirim,positive
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.882686,sesuai gambar bahan bagus harga sesuai,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.882711,oke sekian kali beli aerostreet,positive
bintang 1,10 bulan lalu,37,2024-08-01 10:55:59.882737,sendal lihat bagus ukur aneh ukur lebar kaya ukur sempit baget slopnya istilah lidah gitu kay,positive
bintang 5,4 bulan lalu,37,2025-02-01 10:55:59.882763,barang sesuai pesan muas layan seller terima kasih recommended produk,positive
bintang 1,7 bulan lalu,37,2024-11-01 10:55:59.882789,firstime last time beli barang ready seller dicancel gausah nyuruh customer cancel parah wa nomer prib,negative
bintang 4,1 bulan lalu,37,2025-05-01 10:55:59.882815,barang tukar ukur,neutral
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.882841,pas telapak kaki kaki gemuk sempit,neutral
bintang 5,2 bulan lalu,37,2025-04-01 10:55:59.882867,ringan pakai lumayan harga segitu kredit syariah,neutral
bintang 5,4 bulan lalu,37,2025-02-01 10:55:59.882893,good price good quality good service,positive
bintang 5,9 bulan lalu,37,2024-09-01 10:55:59.882919,alhamdulillah pas kaki sesuai ekspektasi,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.882946,model cakep ukur pas warna oke mantap terima kasih,positive
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.882971,sesuai deskripsi produk amanah percaya,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.882997,barang sesuai deskripsi kirim cepat toko recomded puas beli,positive
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.883023,mantap nyaman pakai keren harga murah,positive
bintang 3,8 bulan lalu,37,2024-10-01 10:55:59.883049,beli tapak kaki kiri cacat,negative
bintang 5,11 bulan lalu,37,2024-07-01 10:55:59.883075,sen nyata kekecilannanti sen,neutral
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.883101,laku jaga cepat putih patut coba,neutral
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.883127,motif keren bahan oke banget terima kasih aerostret,neutral
bintang 5,1 bulan lalu,37,2025-05-01 10:55:59.883153,boljugsaran kaki lebar beli nomer,positive
bintang 5,3 bulan lalu,37,2025-03-01 10:55:59.883179,produk sesuai pesan sangat_puas terima kasih,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.883205,keren bagus cocok ukur terima kasih aerostreet,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.883230,jarang nemu sendal masuk punggung kaki jni lumayan masuk,negative
bintang 1,11 bulan lalu,37,2024-07-01 10:55:59.883256,barang tukar ukur pas ukur arah admin nyata pas toko sepatu online,positive
bintang 2,4 bulan lalu,37,2025-02-01 10:55:59.883281,ukur size sesuai umumnyabiasa pakai size size susah masuk,neutral
bintang 5,11 bulan lalu,37,2024-07-01 10:55:59.883307,ukur pas bahan bagus empuk,positive
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.883333,warna tarik ukur pas bahan tebal,positive
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.883358,order dn ttp memuaskn,neutral
bintang 5,5 bulan lalu,37,2025-01-01 10:55:59.883383,barang sesuai pesan nyaman pakai,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.883409,packingnya bagus pengirinan cepat mantab,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.883434,cakeuppp poll nyesel belinyaaa kerennnn,negative
bintang 5,2 bulan lalu,37,2025-04-01 10:55:59.883460,mantap sesuai pesanankualitas oke,positive
bintang 1,10 bulan lalu,37,2024-08-01 10:55:59.883485,pakai minggu jahit kelupas,negative
bintang 5,7 bulan lalu,37,2024-11-01 10:55:59.883510,lumayan perak,neutral
bintang 5,2 bulan lalu,37,2025-04-01 10:55:59.883535,mantap sesuai fhoto pokok bagus,positive
bintang 5,8 bulan lalu,37,2024-10-01 10:55:59.883561,bagus passs sesuai sol ukur,positive
bintang 5,10 bulan lalu,37,2024-08-01 10:55:59.883586,bagus modeleringan dipkainya smoga awet,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.883611,bahan bagus ukur pas kaki sesuai ukur nyaman pakai warna sesuai foto,positive
bintang 4,6 bulan lalu,37,2024-12-01 10:55:59.883637,ukur sempit cocok bentuk telapak kaki lebar,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.883662,bagus size telapak pas karet lingkar kaki sempit kaki,neutral
bintang 5,2 bulan lalu,37,2025-04-01 10:55:59.883687,alhamdulillah paket nyampai rumah brgnya bagussemogga manfaat,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.883712,milih nyata model bagus nyaman pakai,positive
bintang 4,9 bulan lalu,37,2024-09-01 10:55:59.883737,model kualitas oke ukur type bentuk kaki lebar produk tutup bentuk kaki,positive
bintang 5,6 bulan lalu,37,2024-12-01 10:55:59.883762,terimakasih kakak paket udah ssuai pesan,positive
bintang 5,1 bulan lalu,37,2025-05-01 10:55:59.883786,sempit ngak lebar ujung kaki,negative
