rating,date,item_id,parsed_date,text_akhir,label
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.560611,oke barang sesuai pakai,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.560641,udah dcobain ngalis oke banget wrn ny,positive
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.560668,warna ebony manfaat produk ngalis sumpa bagus baget waterproof nyata waterproof,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.560695,nyata warna kaya coklat alhamdulillah bagus,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.560722,bagus_banget sesuai pokok warna pokok real pick,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.560748,bagus pelayanany terimaksih sukses slalu kak,positive
bintang 5,7 bulan lalu,99,2024-11-01 10:55:59.560775,bagus kirim cepat udah dtng,positive
bintang 3,1 bulan lalu,99,2025-05-01 10:55:59.560801,warna foto hitam dateng kayak nomor coklat,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.560828,realpicttinggal ajar ngalisnya,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.560854,kirim cepat sesuai pesan,positive
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.560880,terima kasih paket sampaidan kurir ramasekali terima kasih,positive
bintang 1,1 bulan lalu,99,2025-05-01 10:55:59.560906,kakak pesan bulet sesuai poto pensil sesuai jual amanah,positive
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.560932,bagusss banget sukaa tekstur,neutral
bintang 5,4 hari lalu,99,2025-05-28 10:55:59.560958,barang sampaisesuai pesan,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.560976,warna okk daya tutup rapih manfaat produk bagus jenis kulit jenis kulit,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.561009,kirim nyatapi puas barang nyawarna bagus cocok akubuat tahan lumayan hapus jugamakasih toko udah a,positive
bintang 5,8 bulan lalu,99,2024-10-01 10:55:59.561036,suka warna bagus daya tutup bagus jenis kulit kering,neutral
bintang 5,3 minggu lalu,99,2025-05-11 10:55:59.561064,barang sesuai pesan,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.561077,sesuai gais warna cakepp daya tutup bagus manfaat produk cantik,positive
bintang 1,4 bulan lalu,99,2025-02-01 10:55:59.561108,tukar barang kak sen sesuai pesan,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561136,pakai habis kerontang beli emang bagus gampang pakai ajar bikin alis,positive
bintang 4,4 minggu lalu,99,2025-05-04 10:55:59.561163,bagus sayang cuci muka habis luntur,neutral
bintang 5,6 hari lalu,99,2025-05-26 10:55:59.561175,beli pcs bubble wrap tebal bagus sukaa packing rapi kirim cepat terimakasih,positive
bintang 3,3 bulan lalu,99,2025-03-01 10:55:59.561183,waterproof gesek tngn lngsng hilang,neutral
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.561213,enak banget pakai kurir ramah bangett,neutral
bintang 4,4 bulan lalu,99,2025-02-01 10:55:59.561241,barang muas banget,positive
bintang 5,7 bulan lalu,99,2024-11-01 10:55:59.561268,produk bagus cocok banget mudah alis pokoke,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561294,nxa aman gg pecah,positive
bintang 5,3 minggu lalu,99,2025-05-11 10:55:59.561320,barang baguswarna okeh sesuai tahan air okeh,neutral
bintang 4,1 bulan lalu,99,2025-05-01 10:55:59.561332,bagus sesuai lucu poko jujur teman-teman,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.561362,q suka produk inibrp kli bli cocok x q syka,positive
bintang 4,5 bulan lalu,99,2025-01-01 10:55:59.561390,kaya hitam pekatt gitueh pas coklat coklat nyaa tapiii bagus bngt sieehh,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561416,barang dtang bagus kurir baikk,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.561443,bagus daya tutup rapat,neutral
bintang 3,8 bulan lalu,99,2024-10-01 10:55:59.561469,produk bagus warna dominan coklat abu,positive
bintang 3,4 bulan lalu,99,2025-02-01 10:55:59.561495,nomer hitam nyata nyampenya,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.561522,bagus bangeett sesuai pesan koas ehh jatuh,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.561548,barang bagustpi kirim lmbaaat bnget,neutral
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.561574,bagus saran pilih warna coklat ambil nmer lbih pas,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561626,bagus tektur lembut sesuai pesan,positive
bintang 5,2 minggu lalu,99,2025-05-18 10:55:59.561652,order kali amanah,positive
bintang 4,4 bulan lalu,99,2025-02-01 10:55:59.561664,isi tekstur lumayan,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561694,harga murah barang asli terima kasih,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561747,barang,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.561773,cepat sesuai bozqumantab smuanya,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561799,alhamdulillah pesan sesuai barang realpict,positive
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.561824,nyoba moga cocok biar langgan,neutral
bintang 5,1 minggu lalu,99,2025-05-25 10:55:59.561849,kirim cepat barang aman,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.561861,alhmdulilah realfick,neutral
bintang 5,7 bulan lalu,99,2024-11-01 10:55:59.561890,barang suka,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.561917,beli x nex beli lgiiii,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.561943,suka bagus_banget emang produk,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.561970,bagus sesuai pesan warnax cantik,neutral
bintang 4,4 bulan lalu,99,2025-02-01 10:55:59.561996,bagus_banget aman,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562021,bagus kecewa pokok,neutral
bintang 5,8 bulan lalu,99,2024-10-01 10:55:59.562047,kirim cepat kurir ramah,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562073,wanginyaaa enakkk bgttt tahannn lamaaaa pkonyaaaa sukaaaa bgttt dehhh,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.562098,bagus sonk,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.562124,bagus,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.562149,sesuai bagus,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562175,ayebrow awet,positive
bintang 5,6 bulan lalu,99,2024-12-01 10:55:59.562201,pas banget terima kasih,positive
bintang 5,5 hari lalu,99,2025-05-27 10:55:59.562227,bagus sesuai harga jangkau,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562238,pesan sesuai,neutral
bintang 5,2 minggu lalu,99,2025-05-18 10:55:59.562268,bagus pke,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.562279,bagus pakai,neutral
bintang 5,2 minggu lalu,99,2025-05-18 10:55:59.562309,alhamdulillah bagus,positive
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.562319,warna ash brown performa bangus,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.562349,alhamdulilah nyampek bagus mantap tramakasih,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.562376,paket darat barang bagus terima kasih moga sukse,positive
bintang 4,4 bulan lalu,99,2025-02-01 10:55:59.562402,bagus cuy,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.562428,cakeeeppp,neutral
bintang 5,1 minggu lalu,99,2025-05-25 10:55:59.562454,bagus,neutral
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562465,bagus,neutral
bintang 5,1 minggu lalu,99,2025-05-25 10:55:59.562494,suka,neutral
bintang 4,4 bulan lalu,99,2025-02-01 10:55:59.562594,lumayan,neutral
bintang 5,7 bulan lalu,99,2024-11-01 10:55:59.562620,bagus nex order,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.562646,bagus sesuai pesan,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.562672,kirim cepat barang aman,positive
bintang 5,2 minggu lalu,99,2025-05-18 10:55:59.562698,bagus cepat luntur,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562710,sesuai gambarpesen nomer,positive
bintang 5,4 minggu lalu,99,2025-05-04 10:55:59.562739,bagus bagus sesuai pesan,positive
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.562750,barang sah nyampe sukaa maksih,neutral
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562779,mantap,positive
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.562806,barang mantap,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.562832,trimakasih toko online percaya moga sukses,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.562858,bagus selamat terimakasih,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.562883,bagussssss,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.562909,bagus cocok,positive
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.562935,warna bagus packing aman,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.562961,bagus sesuai pesan,positive
bintang 5,1 minggu lalu,99,2025-05-25 10:55:59.562986,bagus sesuai pesan,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563262,mantapp,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.563288,oke swmua,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.563314,alhamdulillah pesan realpict,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.563340,bagus sesuai,positive
bintang 5,2 minggu lalu,99,2025-05-18 10:55:59.563366,bagus_banget,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563378,bagus_banget,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563408,bagus_banget,positive
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.563435,sesuai pngiriman lm banget,positive
bintang 5,3 minggu lalu,99,2025-05-11 10:55:59.563461,bagus suka,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.563472,cinta warna,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.563501,paket,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563528,sesuai pesan,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563555,sesuai pesan,neutral
bintang 5,7 bulan lalu,99,2024-11-01 10:55:59.563580,bagus poll,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.563606,cantek,neutral
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.563632,bagusaku sukaa,neutral
bintang 4,5 bulan lalu,99,2025-01-01 10:55:59.563659,sesuai,positive
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.563685,sesuai,positive
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.563710,keren bangettt hasil,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.563736,best,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563762,bagus bangett,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.563788,real pict,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.563813,bagus,neutral
bintang 5,8 bulan lalu,99,2024-10-01 10:55:59.563840,bagus,neutral
bintang 5,4 hari lalu,99,2025-05-28 10:55:59.563866,best,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563878,bagus_banget,positive
bintang 5,3 hari lalu,99,2025-05-29 10:55:59.563908,bagus,neutral
bintang 5,3 minggu lalu,99,2025-05-11 10:55:59.563919,bagus,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563927,bagus,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563957,bagus,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.563984,bagus,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.564011,bagus,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.564037,bagus,neutral
bintang 4,2 bulan lalu,99,2025-04-01 10:55:59.564064,bagus,neutral
bintang 4,2 bulan lalu,99,2025-04-01 10:55:59.564090,bagus,neutral
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.564116,bagus,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.564142,bagus,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.564168,bagus,neutral
bintang 4,4 bulan lalu,99,2025-02-01 10:55:59.564194,bagus,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.564219,bagus,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.564245,bagus_banget,positive
bintang 3,3 bulan lalu,99,2025-03-01 10:55:59.564270,maaf kurir salah orang,negative
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.564295,produk bagus mantaaap,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.564321,barang sesuai terima kasih,positive
bintang 5,3 minggu lalu,99,2025-05-11 10:55:59.564346,riel pict,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.564358,mantap,positive
bintang 4,1 minggu lalu,99,2025-05-25 10:55:59.564387,good,positive
bintang 5,4 hari lalu,99,2025-05-28 10:55:59.564398,mantaff,neutral
bintang 5,1 minggu lalu,99,2025-05-25 10:55:59.564406,sen warna hitam bagus_banget tahan waterproof,neutral
bintang 5,5 hari lalu,99,2025-05-27 10:55:59.564414,realpict,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.564421,mantaf,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.564452,bagus_banget aww luvvv,positive
bintang 5,3 bulan lalu,99,2025-03-01 10:55:59.564479,bagusss,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.564505,bagus realpic,neutral
bintang 5,5 bulan lalu,99,2025-01-01 10:55:59.564532,bagus,neutral
bintang 5,2 minggu lalu,99,2025-05-18 10:55:59.564579,okee,neutral
bintang 5,2 bulan lalu,99,2025-04-01 10:55:59.564597,bagussssss,neutral
bintang 5,4 bulan lalu,99,2025-02-01 10:55:59.564642,warna ash brown,neutral
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.564673,mantap banget ngecewain dehh,positive
bintang 5,1 bulan lalu,99,2025-05-01 10:55:59.565327,swatch tangan lumayan smudge stainya dikitttt oiya ash brown beneran coklat too much brown pantesan best seller tipe alis tebal dep,positive
bintang 5,5 bulan lalu,63,2025-01-01 10:55:59.572427,lipstik bagus bikin bibit kering tahan makan warnanyaa cantik poll,neutral
bintang 5,5 bulan lalu,63,2025-01-01 10:55:59.572453,lip cream lt profesional dateng sesuai pesan manteb sesuai skripsi produk asli,positive
bintang 5,3 minggu lalu,63,2025-05-11 10:55:59.572479,barang sesuai deskripsi cocok wajah kirim cepat rekomen seller sukses,positive
bintang 5,5 bulan lalu,63,2025-01-01 10:55:59.572513,suka lt profesional koleksi warnamya cinta ringan polll bibir endal bekas gampang luntur habis,neutral
bintang 5,10 bulan lalu,63,2024-08-01 10:55:59.572544,kualitas bagus sesuai deskripsi kirim cepat seller fast respon rekomen seller,positive
bintang 5,11 bulan lalu,63,2024-07-01 10:55:59.572598,alhamdulillah pakai lt profesional nomor bibir bikin kering,neutral
bintang 5,10 bulan lalu,63,2024-08-01 10:55:59.572628,awet warna bagus ombre sm nomor top keren hrga murah_banget kemarin mkasi lt profesional,positive
bintang 5,9 bulan lalu,63,2024-09-01 10:55:59.572655,make lipsticks lt profesional matte lip cream merk susah mencari jakarta pesan pusat be,neutral
bintang 5,8 bulan lalu,63,2024-10-01 10:55:59.572681,warna bagus lumayan awet tempel bibir,positive
bintang 5,8 bulan lalu,63,2024-10-01 10:55:59.572708,bagus suka warna soft banget mantap,positive
bintang 5,9 bulan lalu,63,2024-09-01 10:55:59.572734,warna lipsticknya cantik lumayan awet tempel bibir,neutral
bintang 3,8 bulan lalu,63,2024-10-01 10:55:59.572761,maaf ngasik bintang order chat jual dibls,positive
bintang 5,11 bulan lalu,63,2024-07-01 10:55:59.572787,langgan banget beli lipstik lt profesional,positive
bintang 4,11 bulan lalu,63,2024-07-01 10:55:59.572813,ringan aplikasi warna suka sayang cepat pudar lipstik selesai makan,neutral
bintang 5,9 bulan lalu,63,2024-09-01 10:55:59.572840,warna cerah ringan bibir kayak lipstik matte long lasting,neutral
bintang 5,10 bulan lalu,63,2024-08-01 10:55:59.572866,bagus bangeeet produk lt profesional always exceed my expectation the color pay off is good it also has minimum transfer and doesnt crack buying other colors,positive
bintang 5,9 bulan lalu,63,2024-09-01 10:55:59.572892,lip cream favorit ringan awet,positive
bintang 5,8 bulan lalu,63,2024-10-01 10:55:59.572918,warna lucusuka sukaaa mksih,neutral
bintang 4,4 bulan lalu,63,2025-02-01 10:55:59.572944,lbh tahan banding brand srg pakai but the color i choose is darker than i expected,neutral
bintang 5,2 bulan lalu,63,2025-04-01 10:55:59.572971,suka pakai lipcream lt profesional ringan pakai bibir,positive
bintang 5,1 bulan lalu,63,2025-05-01 10:55:59.572998,lipstik lt profesional clinickeduanya ringan kulit bibir kulit kering hitamkeduanya jempol,neutral
bintang 5,6 bulan lalu,63,2024-12-01 10:55:59.573025,warna sanggat baghus tekstur lembut ngekrak,neutral
bintang 5,2 bulan lalu,63,2025-04-01 10:55:59.573052,warna cocok awet tahan,positive
bintang 5,3 bulan lalu,63,2025-03-01 10:55:59.573079,warna suka ringan tahan,neutral
bintang 5,4 bulan lalu,63,2025-02-01 10:55:59.573105,bagus_banget ihhh kmna tauuu,neutral
bintang 5,10 bulan lalu,63,2024-08-01 10:55:59.573133,kirim cepat pdhal sby jakarta,positive
bintang 5,7 bulan lalu,63,2024-11-01 10:55:59.573159,cocokkk ringan tahan,neutral
bintang 5,4 bulan lalu,63,2025-02-01 10:55:59.573186,paket sdh sanpai sesuai pesananterima kasih,positive
bintang 5,10 bulan lalu,63,2024-08-01 10:55:59.573212,ringan pke,neutral
bintang 1,10 bulan lalu,63,2024-08-01 10:55:59.573238,barang terima direfund,neutral
bintang 5,2 bulan lalu,63,2025-04-01 10:55:59.573290,warna tahan lamaa,neutral
bintang 5,10 bulan lalu,63,2024-08-01 10:55:59.573316,bagus_banget astagah,positive
bintang 5,9 bulan lalu,63,2024-09-01 10:55:59.573342,suka,neutral
bintang 1,6 bulan lalu,63,2024-12-01 10:55:59.573368,pesan rumah,neutral
bintang 5,7 bulan lalu,95,2024-11-01 10:55:59.573421,barang sesuai packing aman cepat thank you,positive
bintang 5,9 bulan lalu,95,2024-09-01 10:55:59.573447,bagus hasil,positive
bintang 5,2 bulan lalu,95,2025-04-01 10:55:59.573473,goodd,neutral
bintang 5,9 bulan lalu,84,2024-09-01 10:55:59.573498,respon cepat bungkus rapih barang selamat,positive
bintang 5,5 bulan lalu,50,2025-01-01 10:55:59.573524,maap review cushion lumayan bagus pas warna kulit sesuai harga respon seller cepat kirim cepat paking aman,positive
bintang 5,4 bulan lalu,50,2025-02-01 10:55:59.573550,bahan ringan warna oke cacat bonus hitam harga murah moga cocok,neutral
bintang 5,8 bulan lalu,50,2024-10-01 10:55:59.573576,hasil bagus muka kecewa harap free sunscreen spray apa-apa produk bagus harga aman kantong,positive
bintang 5,6 bulan lalu,50,2024-12-01 10:55:59.573603,gemess pcs cushionnya ringan enak lengket hasil matte coveragenya minim tetep mas transfer oksidasi bonus worth it banget,neutral
bintang 5,6 bulan lalu,50,2024-12-01 10:55:59.573630,bahan ringan bikin dempul poko thebest rel pict,neutral
bintang 5,6 bulan lalu,50,2024-12-01 10:55:59.573656,pesan sesuai packing rapi aman banget pakai coba expect giftnya terimakasih kak,positive
bintang 5,5 bulan lalu,50,2025-01-01 10:55:59.573681,my favorite makeup great stuff price seller response packing and delivery good luck and terima kasih,positive
bintang 5,8 bulan lalu,50,2024-10-01 10:55:59.573707,cocok shade warna masuk coverage bagus asa dempul sedia refill madame gie,positive
bintang 5,2 bulan lalu,50,2025-04-01 10:55:59.573733,sayang shade kegelaoan cushion ny bagus_banget ringan kulit,positive
bintang 5,3 bulan lalu,50,2025-03-01 10:55:59.573758,beneran free gift dongg senang cushion bagus_banget awet jugaaa pakai sekolah bangettttt,positive
bintang 5,6 bulan lalu,50,2024-12-01 10:55:59.573784,bonus check out pas ribu murahhh bangetttt moga shadenya cocok muka,positive
bintang 5,2 minggu lalu,50,2025-05-18 10:55:59.573810,ganti foundi bedak cepat makeup cepat tutup sempurna dosa wajah,neutral
bintang 5,11 bulan lalu,50,2024-07-01 10:55:59.573831,tipe kulit normal under tone kulit netral bagusss bangett sukaa rb free items sedihh gadapet sunscreen sunscreen spray,neutral
bintang 5,10 bulan lalu,50,2024-08-01 10:55:59.573862,bagus_banget cocok shade kulit akuuu,positive
bintang 5,1 bulan lalu,50,2025-05-01 10:55:59.573889,jujur harga segitu bagus sihh kemarin harga ribuu shade undertone natural to cool cocook banget pakai gelap huhuww f,neutral
bintang 5,11 bulan lalu,50,2024-07-01 10:55:59.573915,bagus bangetbeli pas promo bonusseneng bangettttttrima kasid madame giebeli gratis hitam,positive
bintang 5,6 bulan lalu,50,2024-12-01 10:55:59.573941,mantap kakak pakai makeup terimkasih giftawaynya kakak,positive
bintang 5,6 bulan lalu,50,2024-12-01 10:55:59.573967,beli cusion free produk mksihh ownernyaa,positive
bintang 5,6 bulan lalu,50,2024-12-01 10:55:59.573992,beli shade creme match kulit wajah,positive
bintang 5,10 bulan lalu,50,2024-08-01 10:55:59.574018,tipe kulit kombinasi under tone kulit cool wuihmakasih madam giefree banyaakk,neutral
bintang 5,5 bulan lalu,50,2025-01-01 10:55:59.574044,sesuai pesan give sesuai moga cocok warna kulit,positive
bintang 5,4 bulan lalu,50,2025-02-01 10:55:59.574070,bagussss kulit kuning langsat cushion serasiii,neutral
bintang 3,1 bulan lalu,50,2025-05-01 10:55:59.574096,packingnya aman warna sesuai performa oke,positive
bintang 5,9 bulan lalu,50,2024-09-01 10:55:59.574122,ringan coveragelangsung nempel pakai lengket alhamdulillah cocok kulit mantulll,positive
bintang 4,1 bulan lalu,50,2025-05-01 10:55:59.574148,sayang banget putih kulit warm cenderung tan formula bagus langsug cover jejak jerawat ketidarataan warna kulit pakai,neutral
bintang 5,9 bulan lalu,50,2024-09-01 10:55:59.574174,tipe kulit normal warna pas cocok warna kulit kuning langsat cenderung terang beli shade gelap terang kali cocokk banget pas,negative
bintang 5,4 bulan lalu,50,2025-02-01 10:55:59.574200,beli baca reviews bagus bagus yes cushion bagus nyobain tipiss tipis lihat smooth kulit bonus warbyasah,positive
bintang 5,5 bulan lalu,50,2025-01-01 10:55:59.574226,medium tan skin neutral to warm undertone pakai shade pas banget kuning muka tone pas banget kayak second skin klaim mat,neutral
bintang 5,11 bulan lalu,50,2024-07-01 10:55:59.574251,bagus_banget cushionnya ringan wajah coverage medium build up medium coverage oksidasi parah undertone neutral denga,positive
bintang 5,2 hari lalu,50,2025-05-30 10:55:59.574278,neng bangett salah shade abu tpii spons nyerap cushion bangettt tktnya cepat habis krna serap spon he overall bagus ko coba bawa ren,positive
bintang 5,8 bulan lalu,50,2024-10-01 10:55:59.574291,gampang banget ngeblend nyawarna bagusmembuat cerahhasil mattepkonya suka,positive
bintang 5,10 bulan lalu,50,2024-08-01 10:55:59.574321,tipe kulit kombinasi under tone kulit warm tutup merah bekas jerawat cocok under tone kulit real cocok kulit minyak real,positive
bintang 5,10 bulan lalu,50,2024-08-01 10:55:59.574349,tipe kulit minyak tipe kulit sensitif kirim cepat hitam yaudh rezeki kali pas kulit sawo mateng shadenya,positive
bintang 5,1 bulan lalu,50,2025-05-01 10:55:59.574375,bagus pas warna kulit kirain hadiah ter xixi,positive
bintang 5,4 bulan lalu,50,2025-02-01 10:55:59.574401,yen paket beneran free items essence serum concealer jelly mask makasii banget mimin madame gie hehehe cushion b,positive
bintang 5,2 minggu lalu,50,2025-05-18 10:55:59.574428,alhamdulillah pesan dateng cobaa shadenyaa pas terima kasihh,positive
bintang 5,1 bulan lalu,50,2025-05-01 10:55:59.574441,warna creme bagus_banget cushion,positive
bintang 5,3 minggu lalu,50,2025-05-11 10:55:59.574470,warna shade putih nyata nyatu kulit sya murah harga cinta pokok produk madam gie bilang tmn,positive
bintang 5,9 bulan lalu,50,2024-09-01 10:55:59.574481,bagus dpet free jugabanyak free,positive
bintang 4,5 bulan lalu,50,2025-01-01 10:55:59.574511,hasil matte sesuai nama nolimatte gratis cream blush eyeliner maskara bb cream concealer concealernya kering habis,positive
bintang 5,1 hari lalu,50,2025-05-31 10:55:59.574538,gagal produk madame giesuka bgtsemoga slalu amanah,positive
bintang 4,3 minggu lalu,50,2025-05-11 10:55:59.574550,alhamdulillah paket darat aman sayang ngk freenya promo freenya,positive
bintang 5,10 bulan lalu,50,2024-08-01 10:55:59.574558,aaa nyangka banget bayar rban udah hitam madamegie banget ngomong-ngomong tipe kulit minyak under tone kulit netral moga shade c,neutral
